SEXO,EDAD,PARENTESCO,PADRE,MADRE,CONSENTIMIENTO,RESULTADO,DIRECTORIO,SECUENCIA_ENCUESTA,SECUENCIA_P,ORDEN,FEX_C
2,30,1,2,2,1,1,22596,1,1,1,325.660902555599
2,21,3,1,3,1,1,22598,2,1,2,223.0374500287221
2,17,1,2,2,1,1,22599,1,1,1,8.208791208791206
2,62,2,3,3,1,1,22600,2,1,2,223.3057514670221
1,32,4,3,2,1,1,22601,3,1,3,571.05176003028
2,30,2,2,2,1,1,22602,2,1,2,505.2513509566235
1,32,1,2,2,1,1,22603,1,1,1,139.0459441686139
2,52,2,3,3,1,1,22605,2,1,2,412.446540459176
1,40,1,2,2,1,1,22606,1,1,1,209.853323790728
1,40,3,1,1,1,1,22607,3,1,3,171.7221738786488
1,43,1,2,2,1,1,22608,1,1,1,1167.441154138193
1,24,3,2,1,1,1,22609,5,1,5,417.7463682764035
1,51,1,3,3,1,1,22610,1,1,1,209.8789636161848
2,58,1,3,3,1,1,22611,1,1,1,110.4283230628562
1,31,2,2,2,1,1,22612,2,1,2,450.1346295832834
2,35,1,3,3,1,1,22613,1,1,1,232.7483443708609
2,57,2,3,3,1,1,22614,2,1,2,482.9187941883728
2,44,2,3,3,1,1,22616,2,1,2,2872.838295305518
2,60,1,3,1,1,1,22617,1,1,1,114.9659073491477
1,64,1,2,2,1,1,22618,1,1,1,885.9359111951967
2,56,1,2,2,1,1,22619,1,1,1,803.9007052812796
2,54,1,3,2,1,1,22620,1,1,1,972.3555388819658
2,59,1,3,3,1,1,22621,1,1,1,189.4527577200539
1,28,1,2,2,1,1,22622,1,1,1,172.9829172141918
2,40,1,3,3,1,1,22623,1,1,1,160.6806481597573
2,47,1,3,2,1,1,22624,1,1,1,233.8274605103281
2,30,2,2,2,1,1,22625,2,1,2,787.2523926341715
2,54,1,2,2,1,1,22626,1,1,1,104.5759192565239
2,48,2,3,2,1,1,22627,2,1,2,235.2319307847825
1,42,1,2,2,1,1,22628,1,1,1,135.6371011530427
1,51,3,1,1,1,1,22630,3,1,3,418.4821207366422
2,37,2,3,2,1,1,22631,2,1,2,99.07206935998555
2,21,5,2,1,1,1,22632,4,1,4,409.9085194439585
1,47,1,3,3,1,1,22633,1,1,1,699.7708023923251
2,60,1,2,2,1,1,22634,1,1,1,246.2209671240726
2,39,3,1,1,1,1,22635,3,1,3,657.451849245758
1,48,1,2,2,1,1,22636,1,1,1,699.7241998548393
2,25,1,2,2,1,1,22637,1,1,1,137.7796126196765
1,23,1,2,2,1,1,22639,1,1,1,242.9562785079805
1,19,3,1,2,1,1,22640,2,1,2,474.8106249497305
1,21,10,2,2,1,1,22641,2,1,2,106.1391214449101
2,40,2,2,2,1,1,22642,2,1,2,185.9740641416553
1,49,7,3,2,1,1,22643,5,1,5,1542.24850096585
2,50,2,3,3,1,1,22644,2,1,2,289.7512765130236
2,57,1,2,2,1,1,22645,1,1,1,336.0666852299048
2,60,2,3,1,1,1,22646,2,1,2,412.446540459176
2,28,2,2,2,1,1,22647,2,1,2,1669.844393874162
2,29,3,2,1,1,1,22649,2,1,2,304.6055527314334
2,45,2,3,2,1,1,22650,2,1,2,1116.52875733511
1,39,1,2,2,1,1,22651,1,1,1,1509.511622664528
1,23,1,2,2,1,1,22652,1,1,1,123.0978477773768
2,25,2,2,2,1,1,22653,2,1,2,324.4319496547812
1,32,1,2,2,1,1,22654,1,1,1,248.9262358486839
2,30,2,2,2,1,1,22655,2,1,2,140.2598940312594
1,30,1,2,2,1,1,22656,1,1,1,587.3803960139718
2,34,3,3,1,1,1,22657,6,1,6,897.1864406779664
2,12,5,2,2,1,1,22658,2,1,2,493.948479555992
1,20,3,1,2,1,1,22659,2,1,2,185.7549644528943
2,33,3,1,1,1,1,22661,5,1,5,822.00965122911
2,39,3,2,1,1,1,22662,2,1,2,228.2843467454571
2,53,2,2,2,1,1,22664,2,1,2,1184.098447543236
2,63,1,3,3,1,1,22665,1,1,1,713.2339114166737
1,62,6,3,3,1,1,22667,5,1,5,464.4390776147771
1,57,1,3,3,1,1,22668,1,1,1,60.77562607725842
2,13,3,2,1,1,1,22669,4,1,4,1178.644501278772
2,35,3,1,1,1,1,22670,3,1,3,418.9555847320547
1,35,3,1,1,1,1,22671,3,1,3,427.3356966215486
2,29,2,2,2,1,1,22672,2,1,2,416.0845963559066
1,54,7,2,2,1,1,22673,2,1,2,452.0469985579366
2,29,2,2,2,1,1,22674,2,1,2,176.3743106108844
1,18,3,1,2,1,1,22675,2,1,2,1135.24926686217
1,14,3,2,1,1,1,22676,2,1,2,543.8957130458579
2,54,2,3,2,1,1,22678,2,1,2,811.3035742364663
1,49,1,3,2,1,1,22679,1,1,1,321.5869565217391
2,35,3,3,1,1,1,22680,2,1,2,450.0338505897011
2,56,1,3,3,1,1,22681,1,1,1,209.1518385130477
2,22,1,2,2,1,1,22682,1,1,1,104.8274160128512
2,25,1,2,2,1,1,22683,1,1,1,82.12325175658542
2,40,1,2,2,1,1,22684,1,1,1,224.0051763183436
2,61,1,3,2,1,1,22685,1,1,1,229.9318146982953
2,32,1,2,2,1,1,22686,1,1,1,183.7061501595686
2,46,6,2,2,1,1,22688,2,1,2,803.9007052812796
1,25,7,3,2,1,1,22689,3,1,3,622.9655563966691
1,25,3,1,1,1,1,22691,3,1,3,511.3645355347035
1,54,3,1,1,1,1,22692,3,1,3,215.299753801489
1,37,1,2,2,1,1,22693,1,1,1,2334.882308276386
1,26,1,2,2,1,1,22694,1,1,1,587.3698849736321
1,65,1,2,2,1,1,22695,1,1,1,996.6779000945963
2,42,1,3,3,1,1,22697,1,1,1,356.4467419398721
2,31,2,2,2,1,1,22698,2,1,2,79.64881474978051
2,24,3,2,1,1,1,22699,2,1,2,224.4742451706423
2,38,1,3,2,1,1,22700,1,1,1,300.0225670598007
1,49,1,3,2,1,1,22703,1,1,1,460.2428127445171
2,38,2,2,2,1,1,22704,2,1,2,160.6806481597573
2,18,3,1,1,1,1,22705,4,1,4,1369.20679581016
1,20,3,1,1,1,1,22706,3,1,3,1985.124126445548
1,42,1,2,2,1,1,22707,1,1,1,122.0733910377384
2,19,10,2,2,1,1,22708,2,1,2,210.2627383981586
2,53,1,3,1,1,1,22709,1,1,1,363.6079322786307
2,35,2,2,2,1,1,22710,2,1,2,851.2113467571904
1,12,3,1,1,1,1,22711,4,1,4,562.4991728731814
2,19,3,2,1,1,1,22712,2,1,2,255.3094659169323
2,60,2,2,2,1,1,22713,2,1,2,356.6169557083368
1,59,8,3,3,1,1,22714,4,1,4,283.2263463043182
2,52,2,3,3,1,1,22715,2,1,2,332.1274860335197
1,32,1,3,2,1,1,22716,1,1,1,181.5725849023403
2,33,3,2,1,1,1,22717,3,1,3,237.8571890029339
2,17,5,2,2,1,1,22718,2,1,2,638.2474051182631
1,26,3,2,1,1,1,22719,2,1,2,735.0911778220715
2,53,3,2,1,1,1,22721,2,1,2,602.9255289609597
1,45,1,3,2,1,1,22723,1,1,1,532.1178177597214
2,53,1,2,2,1,1,22724,1,1,1,229.9318146982953
2,51,2,2,3,1,1,22725,2,1,2,217.3006114421275
1,30,1,2,2,1,1,22726,1,1,1,336.4240365359891
2,31,2,3,2,1,1,22727,2,1,2,256.213098600966
2,29,2,2,2,1,1,22728,2,1,2,138.8504276900736
1,17,3,2,1,1,1,22729,3,1,3,904.0690032592317
2,33,2,2,2,1,1,22730,2,1,2,327.02293502859
1,59,10,3,3,1,1,22731,4,1,4,885.9359111951967
1,22,3,1,1,1,1,22732,4,1,4,175.1842105263158
1,28,3,1,1,1,1,22733,3,1,3,2558.194652190719
2,55,3,2,1,1,1,22734,2,1,2,296.024611885809
1,13,3,1,1,1,1,22735,4,1,4,3320.026178482966
1,65,1,3,3,1,1,22736,1,1,1,216.3052889988914
1,16,3,1,1,1,1,22737,3,1,3,46.56277827248441
2,60,2,3,3,1,1,22738,2,1,2,468.0597543671921
2,49,2,3,2,1,1,22739,2,1,2,322.9404031905553
2,17,3,1,1,1,1,22740,3,1,3,769.5178057118253
2,28,2,2,2,1,1,22741,2,1,2,328.803860491644
2,47,2,2,2,1,1,22742,2,1,2,1116.52875733511
1,33,3,3,1,1,1,22743,2,1,2,419.2146047579853
1,56,1,3,3,1,1,22745,1,1,1,129.3220834551606
2,17,5,2,2,1,1,22746,3,1,3,101.0565630743829
2,26,2,2,2,1,1,22747,2,1,2,327.02293502859
1,50,1,2,2,1,1,22748,1,1,1,629.6368908485546
2,45,1,3,2,1,1,22749,1,1,1,225.7932433330813
2,43,2,2,2,1,1,22750,2,1,2,409.5302013422819
2,58,2,3,2,1,1,22751,2,1,2,434.6269147695355
1,26,3,1,1,1,1,22752,9,1,9,1370.554257365934
1,31,1,2,2,1,1,22753,1,1,1,587.3698849736321
2,32,1,2,2,1,1,22755,1,1,1,379.5681178771898
1,37,1,3,3,1,1,22756,1,1,1,204.8863812157995
1,50,1,3,2,1,1,22757,1,1,1,613.657083659356
1,63,1,3,3,1,1,22758,1,1,1,516.6251412090704
2,15,3,2,1,1,1,22759,2,1,2,1136.441137601939
1,27,3,2,1,1,1,22761,2,1,2,472.6413610624476
1,19,3,1,1,1,1,22762,3,1,3,992.5620632227741
1,63,1,3,3,1,1,22763,1,1,1,500.997329095626
2,46,1,3,3,1,1,22764,1,1,1,380.2760700237231
2,28,2,2,2,1,1,22765,2,1,2,163.1020724591546
1,18,5,2,1,1,1,22766,8,1,8,1119.082281026301
2,55,1,3,2,1,1,22767,1,1,1,114.9659073491477
1,18,3,2,1,1,1,22768,2,1,2,292.8818704516293
1,23,3,1,1,1,1,22769,3,1,3,250.6478209658422
2,30,2,2,2,1,1,22770,2,1,2,327.02293502859
2,49,2,3,1,1,1,22771,2,1,2,467.6549210206562
1,34,1,3,2,1,1,22773,1,1,1,195.1489961891847
2,21,3,2,1,1,1,22774,2,1,2,301.1750283661887
2,40,2,3,2,1,1,22775,2,1,2,249.0374691768623
1,45,1,3,2,1,1,22777,1,1,1,1461.794253472075
1,46,1,3,3,1,1,22779,1,1,1,1701.904413128153
1,31,2,2,2,1,1,22780,2,1,2,71.65849176296977
1,29,3,1,1,1,1,22781,3,1,3,783.1738613519624
1,25,3,2,1,1,1,22782,2,1,2,363.5702777403443
2,54,2,2,2,1,1,22783,2,1,2,120.0958466453674
2,44,2,2,2,1,1,22784,2,1,2,1172.965856362021
1,29,3,1,1,1,1,22785,3,1,3,1521.963476658583
1,35,1,2,2,1,1,22786,1,1,1,601.8877778159799
2,58,2,3,3,1,1,22787,2,1,2,303.2503675167192
2,25,1,2,2,1,1,22788,1,1,1,111.9009206763291
1,45,1,2,2,1,1,22789,1,1,1,699.7708023923251
2,25,8,2,2,1,1,22790,2,1,2,360.3466791591539
1,44,3,1,3,1,1,22791,2,1,2,260.4765720683301
1,39,3,1,1,1,1,22792,3,1,3,492.1818181818182
1,45,1,3,3,1,1,22793,1,1,1,108.1526444994457
1,30,2,2,3,1,1,22794,2,1,2,337.6009721874626
2,58,3,3,1,1,1,22795,3,1,3,582.7307373861272
2,55,1,3,2,1,1,22796,1,1,1,219.3900403983018
2,34,1,3,2,1,1,22797,1,1,1,81.55103622957732
1,38,1,2,2,1,1,22798,1,1,1,738.2727272727273
1,22,1,2,2,1,1,22800,1,1,1,378.2948796272386
2,22,2,2,2,1,1,22801,2,1,2,158.1404494382023
1,25,3,3,1,1,1,22803,2,1,2,1618.854999184472
1,29,3,2,1,1,1,22804,2,1,2,821.8872211817111
2,43,1,2,2,1,1,22806,1,1,1,136.422163966167
1,23,3,2,1,1,1,22807,3,1,3,70.87962514917177
1,37,1,2,2,1,1,22808,1,1,1,171.7221738786488
2,29,2,2,2,1,1,22809,2,1,2,590.3920016984811
2,23,10,2,3,1,1,22810,11,1,11,1672.780875215416
2,54,8,3,2,1,1,22811,3,1,3,290.6922149609796
1,48,1,3,2,1,1,22812,1,1,1,414.6372605919907
1,31,8,2,2,1,1,22814,4,1,4,497.8524716973679
2,28,1,2,2,1,1,22815,1,1,1,137.0900802485564
2,13,3,2,1,1,1,22816,2,1,2,1325.847993868928
1,34,2,2,2,1,1,22817,2,1,2,1498.939814059697
2,53,1,3,3,1,1,22818,1,1,1,434.6269147695355
1,38,3,2,1,1,1,22821,2,1,2,561.490182256403
1,33,1,2,2,1,1,22822,1,1,1,406.8106734434562
2,21,3,1,1,1,1,22823,4,1,4,880.204368735103
2,22,2,2,2,1,1,22825,2,1,2,209.4271869284884
2,50,2,3,2,1,1,22826,2,1,2,383.3862541956672
2,48,2,3,3,1,1,22828,2,1,2,579.5025530260473
2,50,3,1,1,1,1,22829,2,1,2,95.06901750593077
1,21,5,1,2,1,1,22830,3,1,3,661.708042148516
2,55,1,3,3,1,1,22831,1,1,1,618.1360565611171
1,45,10,3,2,1,1,22832,7,1,7,829.2745211839814
1,36,1,3,2,1,1,22833,1,1,1,355.1363941073858
2,53,2,2,2,1,1,22834,2,1,2,329.0850605974527
1,28,3,1,3,1,1,22835,2,1,2,692.1839515518546
1,21,3,1,2,1,1,22836,2,1,2,166.8421052631579
2,30,3,2,1,1,1,22837,2,1,2,244.653108688732
2,25,2,2,2,1,1,22838,2,1,2,84.56163119200404
1,19,3,2,1,1,1,22839,2,1,2,187.9995075710944
2,29,1,3,2,1,1,22840,1,1,1,457.9151655503488
2,28,2,2,2,1,1,22841,2,1,2,148.9653340417054
2,58,1,3,3,1,1,22842,1,1,1,377.6958483058233
1,26,2,2,2,1,1,22843,2,1,2,337.6009721874626
1,57,3,3,1,1,1,22844,2,1,2,226.0234992789683
2,53,2,3,3,1,1,22845,2,1,2,666.0553767430703
2,52,1,3,3,1,1,22846,1,1,1,108.959212225473
1,15,3,2,1,1,1,22847,2,1,2,122.4987994656278
2,26,2,2,2,1,1,22848,2,1,2,469.7160649418044
2,53,2,2,2,1,1,22849,2,1,2,807.7888090771836
2,28,2,2,2,1,1,22850,2,1,2,165.5684825187254
1,53,1,3,3,1,1,22851,1,1,1,460.2428127445171
2,13,5,2,1,1,1,22852,5,1,5,773.6332183251676
2,60,1,2,2,1,1,22853,1,1,1,460.7730527622621
2,40,1,3,3,1,1,22854,1,1,1,50.40551118966705
2,37,1,2,2,1,1,22856,1,1,1,63.16397069522733
1,24,3,1,1,1,1,22858,3,1,3,176.0616100406542
2,18,3,1,1,1,1,22859,3,1,3,836.0232991187436
2,26,1,2,2,1,1,22860,1,1,1,137.7796126196765
1,38,3,1,1,1,1,22861,3,1,3,291.821986123157
2,37,3,3,1,1,1,22862,2,1,2,1477.034176294404
2,65,1,2,3,1,1,22863,1,1,1,811.3035742364663
1,24,3,1,1,1,1,22865,3,1,3,364.4344177619707
2,45,1,2,2,1,1,22866,1,1,1,538.5258727181225
2,36,2,2,2,1,1,22869,2,1,2,440.3292142818672
2,33,1,3,3,1,1,22870,1,1,1,446.788409529942
2,61,7,3,3,1,1,22871,3,1,3,1085.423576914633
2,15,3,1,1,1,1,22872,4,1,4,3044.038761433764
2,52,1,3,2,1,1,22873,1,1,1,434.6269147695355
2,24,4,2,3,1,1,22874,3,1,3,1417.914110429448
2,12,3,2,1,1,1,22875,3,1,3,24.62637362637362
2,53,2,3,3,1,1,22876,2,1,2,1315.664941714707
1,24,5,2,2,1,1,22877,4,1,4,383.3424728234572
1,38,8,2,2,1,1,22878,3,1,3,287.4840126715945
2,16,5,2,2,1,1,22881,2,1,2,200.1758241758241
2,31,2,2,2,1,1,22882,2,1,2,413.3388378590294
2,53,1,3,3,1,1,22883,1,1,1,109.6950201991509
2,25,1,3,3,1,1,22884,1,1,1,218.855982862733
1,45,3,1,1,1,1,22886,3,1,3,255.6335233623262
1,59,1,2,2,1,1,22887,1,1,1,839.5158544647394
2,15,3,1,1,1,1,22888,3,1,3,588.4547926031605
1,57,1,3,3,1,1,22889,1,1,1,541.4052790637314
2,54,1,2,3,1,1,22890,1,1,1,129.304987083571
2,44,1,3,3,1,1,22892,1,1,1,1241.34988068757
1,26,3,1,1,1,1,22893,3,1,3,1279.09732609536
2,29,3,1,1,1,1,22894,4,1,4,1518.272471508759
1,63,1,3,2,1,1,22895,1,1,1,435.3752287980475
1,32,1,2,2,1,1,22896,1,1,1,571.6562792154344
2,14,3,1,1,1,1,22898,4,1,4,618.906574660134
2,47,1,3,1,1,1,22899,1,1,1,309.0680282805586
1,44,1,2,1,1,1,22900,1,1,1,268.073805420323
2,22,3,2,1,1,1,22901,2,1,2,143.7640449438202
1,18,3,1,1,1,1,22902,3,1,3,489.7842957072596
1,43,1,2,2,1,1,22903,1,1,1,434.961323753974
2,55,2,3,3,1,1,22904,2,1,2,156.0199181223973
1,37,3,2,1,1,1,22906,3,1,3,710.2727882147716
1,53,1,2,3,1,1,22907,1,1,1,298.1329961098086
2,53,2,3,2,1,1,22908,2,1,2,61.63940966612759
2,36,1,2,1,1,1,22909,1,1,1,247.6851830335503
2,25,2,2,2,1,1,22910,2,1,2,55.78657200029507
2,64,2,3,3,1,1,22911,2,1,2,233.8274605103281
2,64,1,3,2,1,1,22912,1,1,1,187.2797791341549
1,55,3,1,1,1,1,22913,3,1,3,145.5474139626352
2,16,3,2,1,1,1,22914,3,1,3,2777.967225249183
2,18,3,1,1,1,1,22915,3,1,3,187.3448854108441
1,14,3,1,1,1,1,22916,4,1,4,786.5217391304348
2,49,1,2,2,1,1,22917,1,1,1,337.0628802483001
2,19,2,3,2,1,1,22918,2,1,2,309.7754853125445
2,49,1,2,2,1,1,22919,1,1,1,579.5025530260473
2,63,1,2,2,1,1,22920,1,1,1,723.6157179430887
2,40,2,2,2,1,1,22921,2,1,2,1737.889832962597
1,62,1,3,3,1,1,22922,1,1,1,1082.810558127463
1,30,1,2,2,1,1,22923,1,1,1,507.3211588861944
2,23,2,2,2,1,1,22924,2,1,2,188.2507571666418
2,61,2,3,3,1,1,22925,2,1,2,757.8110308802158
2,24,1,2,2,1,1,22926,1,1,1,61.01564198433082
2,40,1,2,2,1,1,22927,1,1,1,300.0225670598007
2,40,1,3,2,1,1,22929,1,1,1,166.4064656856669
1,24,3,1,1,1,1,22932,4,1,4,612.2303696340745
2,42,2,3,2,1,1,22933,2,1,2,279.8087857193193
1,17,3,3,1,1,1,22934,2,1,2,199.1593475533249
2,43,1,2,2,1,1,22935,1,1,1,480.0361072956811
2,53,2,3,3,1,1,22936,2,1,2,289.7512765130236
2,40,1,2,2,1,1,22937,1,1,1,95.78364199110088
2,48,1,3,3,1,1,22939,1,1,1,434.6269147695355
1,20,3,1,1,1,1,22940,3,1,3,278.6324466793415
1,65,1,3,3,1,1,22943,1,1,1,202.5812248107736
2,55,1,3,2,1,1,22944,1,1,1,13.94753822415486
2,56,1,2,3,1,1,22945,1,1,1,144.8756382565118
2,47,2,2,2,1,1,22946,2,1,2,579.5025530260473
2,62,1,3,3,1,1,22947,1,1,1,543.3437392782365
1,40,8,2,2,1,1,22948,2,1,2,291.821986123157
2,40,2,2,2,1,1,22949,2,1,2,50.40551118966705
2,14,3,2,1,1,1,22950,2,1,2,101.0565630743829
2,29,1,2,2,1,1,22952,1,1,1,339.1498156792036
1,21,3,1,1,1,1,22953,3,1,3,233.578947368421
1,36,2,3,3,1,1,22954,2,1,2,378.8121537145449
2,51,1,3,2,1,1,22955,1,1,1,105.6322416732564
1,63,1,3,3,1,1,22956,1,1,1,541.4052790637314
2,42,2,2,2,1,1,22957,2,1,2,181.1181594013544
2,55,2,3,3,1,1,22958,2,1,2,144.8756382565118
2,35,1,2,2,1,1,22959,1,1,1,910.323245837551
2,38,1,2,2,1,1,22960,1,1,1,167.5180075692834
1,24,3,2,1,1,1,22961,3,1,3,489.7842957072596
1,14,3,1,1,1,1,22962,3,1,3,671.871174939001
2,28,1,2,2,1,1,22963,1,1,1,749.7641834611159
2,23,1,2,2,1,1,22964,1,1,1,520.2095490716181
2,50,1,3,2,1,1,22965,1,1,1,109.6950201991509
2,63,2,3,3,1,1,22966,2,1,2,434.6269147695355
2,29,3,1,2,1,1,22967,2,1,2,337.3938825575021
1,56,1,2,2,1,1,22968,1,1,1,1082.810558127463
2,55,1,2,2,1,1,22969,1,1,1,191.5242171660284
1,32,1,2,2,1,1,22970,1,1,1,256.9861614304347
2,57,2,3,3,1,1,22971,2,1,2,434.6269147695355
2,21,4,2,2,1,1,22972,5,1,5,486.5481166576665
1,43,1,2,2,1,1,22973,1,1,1,355.1363941073858
1,35,1,3,3,1,1,22974,1,1,1,436.4120781527531
2,60,2,3,3,1,1,22975,2,1,2,888.0738356574271
1,24,3,2,1,1,1,22976,3,1,3,479.6066918684147
1,59,1,2,2,1,1,22977,1,1,1,1082.810558127463
2,61,2,3,2,1,1,22978,2,1,2,154.5340141402793
1,64,1,3,2,1,1,22979,1,1,1,161.1137967169628
1,28,1,2,2,1,1,22980,1,1,1,181.8477097259564
2,19,3,1,1,1,1,22981,3,1,3,317.6588364025795
1,58,1,2,3,1,1,22982,1,1,1,442.9679555975983
2,59,1,3,3,1,1,22983,1,1,1,724.3781912825592
2,26,3,1,1,1,1,22984,3,1,3,159.3902057151288
1,33,1,2,2,1,1,22985,1,1,1,168.8004860937313
1,32,3,1,1,1,1,22986,3,1,3,780.5959847567387
2,42,2,2,2,1,1,22987,2,1,2,383.1345679644035
2,33,2,2,2,1,1,22988,2,1,2,508.7247235188054
2,18,3,1,1,1,1,22989,3,1,3,519.8053686587665
2,13,3,1,1,1,1,22990,3,1,3,345.0097970983459
2,15,3,1,1,1,1,22991,3,1,3,2498
1,22,5,2,1,1,1,22992,4,1,4,47.30189180403978
1,36,3,1,1,1,1,22993,3,1,3,263.90625
2,30,2,2,1,1,1,22994,2,1,2,275.5592252393529
1,39,1,2,2,1,1,22995,1,1,1,1572.172510317929
1,35,1,2,2,1,1,22996,1,1,1,378.8121537145449
2,57,1,3,2,1,1,22997,1,1,1,538.2839922854388
1,30,3,1,1,1,1,22998,3,1,3,168.8004860937313
2,27,3,2,1,1,1,22999,5,1,5,915.8303311006977
2,18,3,2,1,1,1,23000,3,1,3,836.390437607708
2,37,1,3,2,1,1,23001,1,1,1,282.7637129941616
2,24,7,2,2,1,1,23002,2,1,2,1075.805339565126
2,20,2,2,2,1,1,23003,2,1,2,324.365411105111
2,25,3,3,1,1,1,23004,2,1,2,551.1184504787059
2,32,1,2,2,1,1,23005,1,1,1,460.0825671238664
2,49,3,1,1,1,1,23006,4,1,4,455.0124555160142
2,38,1,2,2,1,1,23007,1,1,1,323.1012260644007
1,51,3,3,1,1,1,23008,2,1,2,124.7915128839758
2,56,2,3,3,1,1,23009,2,1,2,287.5396906467504
2,63,2,3,2,1,1,23010,2,1,2,434.6269147695355
1,20,3,1,1,1,1,23011,3,1,3,640.1385552757238
2,62,2,3,2,1,1,23012,2,1,2,434.6269147695355
2,57,1,3,3,1,1,23013,1,1,1,470.8458243336635
1,40,3,1,1,1,1,23014,3,1,3,645.9803381340012
2,59,6,3,3,1,1,23015,3,1,3,463.6020424208378
1,22,3,1,1,1,1,23016,3,1,3,639.4755891578862
2,50,1,3,2,1,1,23017,1,1,1,807.3398505976609
2,23,2,2,2,1,1,23018,2,1,2,188.2507571666418
1,65,1,3,3,1,1,23019,1,1,1,466.3976969248552
1,32,2,3,2,1,1,23021,2,1,2,453.0658591975774
2,23,3,2,1,1,1,23022,4,1,4,331.902305692012
2,59,1,3,3,1,1,23023,1,1,1,151.8210481362307
1,15,3,1,1,1,1,23024,4,1,4,1039.800627881787
2,29,2,2,2,1,1,23025,2,1,2,292.2700982147946
2,54,1,3,1,1,1,23026,1,1,1,729.2666541614743
1,22,3,1,1,1,1,23027,3,1,3,70.95283770605968
2,56,1,3,3,1,1,23028,1,1,1,114.2767787161411
2,41,2,2,2,1,1,23029,2,1,2,1012.221498371336
1,30,1,2,2,1,1,23030,1,1,1,314.1402881480703
1,34,3,1,1,1,1,23031,3,1,3,1350.40388874985
1,50,1,2,2,1,1,23032,1,1,1,419.7579272323697
1,26,1,3,2,1,1,23033,1,1,1,272.7715645889347
2,33,3,1,1,1,1,23034,3,1,3,329.3407232348315
1,29,10,2,2,1,1,23035,6,1,6,1278.411338836759
2,24,8,3,2,1,1,23036,2,1,2,118.0097086904931
1,28,3,1,1,1,1,23037,4,1,4,1065.374433661008
2,65,1,2,2,1,1,23038,1,1,1,105.3448757629622
2,63,2,3,2,1,1,23039,2,1,2,191.6931270978336
1,16,3,1,1,1,1,23040,3,1,3,1156.946089363993
2,50,1,3,3,1,1,23041,1,1,1,220.8566461257124
1,26,3,1,1,1,1,23042,3,1,3,337.6009721874626
2,14,3,2,1,1,1,23043,3,1,3,603.3484851530528
2,34,3,1,1,1,1,23044,3,1,3,292.2700982147946
1,37,3,1,3,1,1,23045,2,1,2,174.5648312611012
2,24,3,1,1,1,1,23046,3,1,3,727.727516122273
1,43,1,3,3,1,1,23047,1,1,1,434.1153512575889
1,45,1,2,2,1,1,23048,1,1,1,452.8810060065243
2,36,3,3,2,1,1,23049,2,1,2,300.0225670598007
1,58,1,2,3,1,1,23050,1,1,1,233.1988484624276
2,47,3,1,1,1,1,23051,4,1,4,1076.567984570878
2,24,3,1,1,1,1,23052,5,1,5,470.6268929166045
2,56,2,2,2,1,1,23053,2,1,2,579.5025530260473
2,52,1,3,3,1,1,23054,1,1,1,227.5062277580071
2,22,3,2,1,1,1,23055,2,1,2,351.4203451855919
2,51,2,3,3,1,1,23056,2,1,2,224.7085868322
2,35,2,3,2,1,1,23058,2,1,2,848.2911389824847
2,22,2,2,2,1,1,23059,2,1,2,124.896590273896
1,27,1,2,2,1,1,23060,1,1,1,245.4106737320211
1,23,5,2,2,1,1,23062,3,1,3,349.1664846958494
2,21,3,2,1,1,1,23063,2,1,2,221.2682037946746
2,48,3,1,1,1,1,23064,3,1,3,112.3542934161
2,61,3,3,1,1,1,23065,2,1,2,144.8756382565118
2,65,2,3,3,1,1,23066,2,1,2,397.4702706198066
1,29,5,2,2,1,1,23067,2,1,2,336.4240365359891
2,33,2,2,3,1,1,23068,2,1,2,292.2700982147946
1,20,3,1,1,1,1,23069,4,1,4,3308.54021074258
1,25,1,2,2,1,1,23071,1,1,1,684.8632172339778
1,24,1,2,2,1,1,23072,1,1,1,250.0425032977966
2,22,3,1,1,1,1,23073,3,1,3,373.3900939035134
1,22,1,2,2,1,1,23076,1,1,1,366.8950222260863
2,48,2,3,2,1,1,23077,2,1,2,482.9187941883728
2,22,3,1,1,1,1,23078,3,1,3,1890.552147239263
1,19,8,1,2,1,1,23079,5,1,5,636.1169689554461
1,28,5,3,1,1,1,23080,3,1,3,427.151207115629
2,24,3,2,1,1,1,23081,2,1,2,553.1705094866867
2,50,1,3,2,1,1,23082,1,1,1,262.7902615668143
2,26,1,2,2,1,1,23084,1,1,1,1071.476853792976
2,29,2,3,1,1,1,23085,2,1,2,413.3388378590294
2,63,2,3,2,1,1,23087,2,1,2,144.8756382565118
1,31,1,3,2,1,1,23088,1,1,1,188.9326854295651
1,46,1,2,2,1,1,23090,1,1,1,447.1994941647129
1,53,1,3,3,1,1,23091,1,1,1,972.5168075018014
2,12,3,1,1,1,1,23092,3,1,3,1589.242706285555
2,31,2,2,2,1,1,23093,2,1,2,590.3920016984811
2,43,2,3,3,1,1,23094,2,1,2,529.4751180907583
1,26,3,1,1,1,1,23095,5,1,5,844.0024304686565
2,42,2,3,2,1,1,23096,2,1,2,300.0225670598007
1,38,1,2,2,1,1,23097,1,1,1,355.1363941073858
1,59,1,3,3,1,1,23098,1,1,1,1033.250282418141
2,27,2,2,2,1,1,23099,2,1,2,362.4083526682135
2,51,3,3,1,1,1,23100,2,1,2,241.1702115843838
2,54,2,3,2,1,1,23101,2,1,2,457.1071148645643
1,45,8,3,2,1,1,23102,7,1,7,1259.273781697109
2,23,8,2,2,1,1,23103,5,1,5,553.1705094866867
