S_01,S_02_A,S_02_A_01,S_02_B,S_02_B_01,S_02_C,S_02_C_01,S_02_D,S_02_D_01,S_02_E,S_02_E_01,S_02_F,S_02_F_01,DIRECTORIO,SECUENCIA_ENCUESTA,SECUENCIA_P,ORDEN
1,2,,2,,2,,2,,2,,2,,45193,3,1,3
2,,,,,,,,,,,,,45195,3,1,3
1,2,,2,,2,,2,,2,,2,,45197,2,1,2
1,2,,2,,2,,2,,2,,2,,45199,4,1,4
1,2,,2,,2,,2,,2,,2,,45202,2,1,2
1,2,,2,,2,,2,,2,,2,,45203,1,1,1
2,,,,,,,,,,,,,45205,1,1,1
1,2,,2,,2,,2,,2,,2,,45208,1,1,1
1,2,,2,,2,,2,,2,,2,,45211,2,1,2
1,2,,2,,2,,2,,2,,2,,45213,1,1,1
1,2,,2,,2,,2,,2,,2,,45218,1,1,1
1,2,,2,,2,,2,,2,,2,,45219,5,1,5
1,2,,2,,2,,2,,2,,2,,45221,2,1,2
1,2,,2,,2,,2,,2,,2,,45222,1,1,1
1,2,,2,,2,,2,,2,,2,,45224,2,1,2
1,2,,2,,2,,2,,2,,2,,45225,2,1,2
1,2,,2,,2,,2,,2,,2,,45226,2,1,2
1,2,,2,,2,,2,,2,,2,,45228,3,1,3
1,2,,2,,2,,1,1,2,,2,,45229,2,1,2
1,2,,2,,2,,2,,2,,2,,45231,2,1,2
1,2,,2,,2,,2,,2,,2,,45233,2,1,2
2,,,,,,,,,,,,,45234,3,1,3
1,2,,2,,2,,2,,2,,2,,45236,3,1,3
1,2,,2,,2,,2,,2,,2,,45238,3,1,3
1,2,,1,2,2,,2,,2,,2,,45242,1,1,1
2,,,,,,,,,,,,,45243,4,1,4
1,2,,2,,2,,2,,2,,2,,45244,2,1,2
1,2,,2,,2,,2,,2,,2,,45245,4,1,4
2,,,,,,,,,,,,,45247,4,1,4
1,2,,2,,2,,2,,2,,2,,45249,2,1,2
1,2,,2,,2,,2,,2,,2,,45252,4,1,4
1,2,,2,,2,,2,,2,,2,,45254,1,1,1
2,,,,,,,,,,,,,45256,5,1,5
1,2,,2,,2,,2,,2,,2,,45257,2,1,2
2,,,,,,,,,,,,,45259,1,1,1
1,2,,2,,2,,2,,2,,2,,45260,2,1,2
1,2,,2,,2,,2,,2,,2,,45261,4,1,4
1,2,,2,,2,,2,,2,,2,,45262,4,1,4
1,2,,2,,2,,2,,2,,2,,45264,3,1,3
1,2,,2,,2,,2,,2,,2,,45265,2,1,2
1,2,,2,,2,,2,,2,,2,,45266,1,1,1
1,2,,2,,2,,2,,2,,2,,45267,1,1,1
1,2,,2,,2,,2,,2,,2,,45268,2,1,2
1,2,,2,,2,,2,,2,,2,,45269,1,1,1
1,2,,2,,2,,2,,2,,2,,45270,1,1,1
1,2,,2,,2,,2,,2,,2,,45271,2,1,2
1,2,,2,,2,,2,,2,,2,,45272,2,1,2
1,2,,2,,2,,2,,2,,2,,45276,2,1,2
1,2,,2,,2,,2,,2,,2,,45278,1,1,1
1,2,,2,,2,,2,,2,,2,,45279,3,1,3
1,2,,2,,2,,2,,2,,2,,45283,1,1,1
1,2,,2,,2,,2,,2,,2,,45284,1,1,1
2,,,,,,,,,,,,,45287,3,1,3
1,2,,2,,2,,2,,2,,2,,45288,1,1,1
2,,,,,,,,,,,,,45289,1,1,1
2,,,,,,,,,,,,,45290,2,1,2
2,,,,,,,,,,,,,45291,3,1,3
1,2,,2,,2,,2,,2,,2,,45293,1,1,1
1,2,,2,,2,,2,,2,,2,,45294,2,1,2
1,2,,2,,2,,2,,2,,2,,45296,2,1,2
1,2,,2,,2,,2,,2,,2,,45298,2,1,2
1,2,,2,,2,,2,,2,,2,,45300,1,1,1
1,2,,2,,2,,2,,2,,2,,45301,3,1,3
1,2,,2,,2,,2,,2,,2,,45302,1,1,1
2,,,,,,,,,,,,,45305,3,1,3
1,2,,2,,2,,2,,2,,2,,45306,2,1,2
1,2,,2,,2,,2,,2,,2,,45309,1,1,1
1,2,,2,,2,,2,,2,,2,,45310,3,1,3
1,2,,2,,2,,2,,2,,2,,45312,4,1,4
2,,,,,,,,,,,,,45314,3,1,3
1,2,,2,,2,,2,,2,,2,,45316,3,1,3
1,2,,2,,2,,2,,2,,2,,45318,2,1,2
2,,,,,,,,,,,,,45319,4,1,4
1,2,,2,,2,,2,,2,,2,,45320,1,1,1
2,,,,,,,,,,,,,45322,3,1,3
2,,,,,,,,,,,,,45326,3,1,3
2,,,,,,,,,,,,,45328,3,1,3
2,,,,,,,,,,,,,45330,4,1,4
1,2,,2,,2,,2,,2,,2,,45331,2,1,2
1,2,,2,,2,,2,,2,,2,,45332,2,1,2
2,,,,,,,,,,,,,45334,3,1,3
1,2,,2,,2,,2,,2,,2,,45337,1,1,1
1,2,,2,,2,,2,,2,,2,,45338,5,1,5
2,,,,,,,,,,,,,45339,2,1,2
1,2,,2,,2,,2,,2,,2,,45341,1,1,1
1,2,,2,,2,,2,,2,,2,,45344,2,1,2
1,2,,2,,2,,2,,2,,2,,45345,1,1,1
1,2,,2,,2,,2,,2,,2,,45346,3,1,3
1,2,,2,,2,,2,,2,,2,,45347,2,1,2
1,2,,2,,2,,2,,2,,2,,45348,2,1,2
1,2,,2,,2,,2,,2,,2,,45349,1,1,1
2,,,,,,,,,,,,,45350,1,1,1
1,2,,2,,2,,2,,2,,2,,45356,2,1,2
2,,,,,,,,,,,,,45358,3,1,3
2,,,,,,,,,,,,,45360,4,1,4
1,2,,2,,2,,2,,2,,2,,45361,1,1,1
1,2,,2,,2,,2,,2,,2,,45362,1,1,1
1,2,,2,,2,,2,,2,,2,,45367,1,1,1
1,2,,2,,2,,2,,2,,2,,45370,2,1,2
2,,,,,,,,,,,,,45371,2,1,2
2,,,,,,,,,,,,,45372,1,1,1
1,2,,1,3,2,,2,,2,,2,,45373,2,1,2
2,,,,,,,,,,,,,45374,2,1,2
1,2,,2,,2,,2,,2,,2,,45375,1,1,1
1,2,,2,,2,,2,,2,,2,,45377,2,1,2
2,,,,,,,,,,,,,45380,2,1,2
2,,,,,,,,,,,,,45381,1,1,1
1,2,,1,3,2,,2,,2,,2,,45382,1,1,1
1,2,,2,,2,,2,,2,,2,,45383,2,1,2
2,,,,,,,,,,,,,45384,1,1,1
1,2,,2,,2,,2,,2,,2,,45385,2,1,2
2,,,,,,,,,,,,,45386,1,1,1
2,,,,,,,,,,,,,45387,1,1,1
1,2,,2,,2,,2,,2,,2,,45388,2,1,2
1,2,,2,,2,,2,,2,,2,,45389,2,1,2
1,2,,2,,2,,2,,2,,2,,45391,2,1,2
2,,,,,,,,,,,,,45393,2,1,2
2,,,,,,,,,,,,,45394,2,1,2
1,2,,2,,2,,2,,2,,2,,45395,5,1,5
1,2,,2,,2,,2,,2,,2,,45396,1,1,1
1,2,,2,,2,,2,,2,,2,,45398,2,1,2
1,2,,2,,2,,2,,2,,2,,45401,2,1,2
1,2,,2,,2,,2,,2,,2,,45403,1,1,1
2,,,,,,,,,,,,,45404,3,1,3
2,,,,,,,,,,,,,45405,4,1,4
1,2,,2,,2,,2,,2,,2,,45407,1,1,1
1,2,,2,,2,,2,,2,,2,,45409,2,1,2
1,2,,2,,2,,2,,2,,2,,45411,1,1,1
2,,,,,,,,,,,,,45422,2,1,2
1,2,,2,,2,,2,,2,,2,,45423,1,1,1
1,2,,2,,2,,2,,2,,2,,45425,1,1,1
2,,,,,,,,,,,,,45426,1,1,1
1,2,,2,,2,,2,,2,,2,,45431,2,1,2
1,2,,2,,2,,2,,2,,2,,45432,2,1,2
1,2,,2,,2,,2,,2,,2,,45434,2,1,2
1,2,,2,,2,,2,,2,,2,,45437,1,1,1
1,2,,2,,2,,2,,2,,2,,45442,2,1,2
2,,,,,,,,,,,,,45448,3,1,3
2,,,,,,,,,,,,,45449,2,1,2
2,,,,,,,,,,,,,45451,2,1,2
2,,,,,,,,,,,,,45456,2,1,2
1,2,,2,,2,,2,,2,,2,,45461,2,1,2
1,2,,2,,2,,2,,2,,2,,45462,2,1,2
1,2,,2,,2,,2,,2,,2,,45463,2,1,2
2,,,,,,,,,,,,,45464,4,1,4
2,,,,,,,,,,,,,45465,2,1,2
1,2,,2,,2,,2,,2,,2,,45466,2,1,2
1,2,,2,,2,,2,,2,,2,,45468,2,1,2
1,2,,2,,2,,2,,2,,2,,45469,1,1,1
1,2,,2,,2,,2,,2,,2,,45471,1,1,1
1,2,,2,,2,,2,,2,,2,,45474,2,1,2
1,2,,2,,2,,2,,2,,2,,45475,1,1,1
2,,,,,,,,,,,,,45483,1,1,1
1,2,,1,3,2,,2,,2,,2,,45484,1,1,1
2,,,,,,,,,,,,,45486,2,1,2
1,2,,2,,2,,2,,2,,2,,45487,1,1,1
2,,,,,,,,,,,,,45489,1,1,1
1,2,,2,,2,,2,,2,,2,,45490,1,1,1
1,2,,2,,2,,2,,2,,2,,45493,4,1,4
1,2,,2,,2,,2,,2,,2,,45494,1,1,1
2,,,,,,,,,,,,,45495,3,1,3
2,,,,,,,,,,,,,45496,2,1,2
2,,,,,,,,,,,,,45501,2,1,2
1,2,,2,,2,,2,,2,,2,,45502,2,1,2
1,2,,2,,2,,2,,2,,2,,45504,1,1,1
2,,,,,,,,,,,,,45507,4,1,4
2,,,,,,,,,,,,,45509,2,1,2
1,2,,2,,2,,2,,2,,2,,45511,1,1,1
1,2,,2,,2,,2,,2,,2,,45514,1,1,1
1,2,,2,,2,,2,,2,,2,,45515,2,1,2
2,,,,,,,,,,,,,45516,7,1,7
2,,,,,,,,,,,,,45519,2,1,2
1,2,,2,,2,,2,,2,,2,,45522,2,1,2
1,2,,2,,2,,2,,2,,2,,45523,4,1,4
2,,,,,,,,,,,,,45527,2,1,2
2,,,,,,,,,,,,,45530,1,1,1
2,,,,,,,,,,,,,45531,2,1,2
1,2,,2,,2,,2,,2,,2,,45541,1,1,1
1,2,,2,,2,,2,,2,,2,,45544,3,1,3
1,2,,2,,2,,2,,2,,2,,45545,1,1,1
2,,,,,,,,,,,,,45547,3,1,3
2,,,,,,,,,,,,,45550,2,1,2
1,2,,2,,2,,2,,2,,2,,45556,1,1,1
1,2,,2,,2,,2,,2,,2,,45557,2,1,2
2,,,,,,,,,,,,,45559,2,1,2
1,2,,1,3,2,,2,,2,,2,,45568,2,1,2
2,,,,,,,,,,,,,45570,3,1,3
1,2,,2,,2,,2,,2,,2,,45573,4,1,4
2,,,,,,,,,,,,,45575,1,1,1
1,2,,2,,2,,2,,2,,2,,45576,2,1,2
1,2,,2,,2,,2,,2,,2,,45577,2,1,2
1,2,,2,,2,,2,,2,,2,,45580,1,1,1
1,2,,2,,2,,2,,2,,2,,45582,1,1,1
1,2,,2,,2,,2,,2,,2,,45599,2,1,2
1,2,,2,,2,,2,,2,,2,,45600,1,1,1
1,2,,2,,2,,2,,2,,2,,45603,1,1,1
1,2,,2,,2,,2,,2,,2,,45605,2,1,2
1,2,,2,,2,,2,,2,,2,,45606,2,1,2
1,2,,2,,2,,2,,2,,2,,45608,2,1,2
1,2,,2,,2,,2,,2,,2,,45609,2,1,2
1,2,,2,,2,,2,,2,,2,,45610,1,1,1
1,2,,2,,2,,2,,2,,2,,45612,2,1,2
2,,,,,,,,,,,,,45616,3,1,3
1,2,,2,,2,,2,,2,,2,,45617,2,1,2
1,2,,2,,2,,2,,2,,2,,45618,1,1,1
1,2,,2,,2,,2,,2,,2,,45624,2,1,2
1,2,,2,,2,,2,,2,,2,,45631,1,1,1
1,2,,2,,2,,2,,2,,2,,45633,1,1,1
1,2,,2,,2,,2,,2,,2,,45636,1,1,1
1,2,,2,,2,,2,,2,,2,,45637,3,1,3
2,,,,,,,,,,,,,45641,3,1,3
1,2,,2,,2,,2,,2,,2,,45642,2,1,2
1,2,,2,,2,,2,,2,,2,,45646,2,1,2
1,2,,2,,2,,2,,2,,2,,45647,1,1,1
1,2,,2,,2,,2,,2,,2,,45650,2,1,2
1,2,,2,,2,,2,,2,,2,,45652,1,1,1
1,2,,2,,2,,2,,2,,2,,45653,1,1,1
1,2,,2,,2,,2,,2,,2,,45660,1,1,1
1,2,,2,,2,,2,,2,,2,,45669,1,1,1
2,,,,,,,,,,,,,45670,1,1,1
1,2,,2,,2,,2,,2,,2,,45672,2,1,2
2,,,,,,,,,,,,,45675,2,1,2
1,2,,1,1,2,,2,,2,,2,,45676,2,1,2
1,2,,2,,2,,2,,2,,2,,45677,2,1,2
1,2,,2,,2,,2,,2,,2,,45681,2,1,2
1,2,,2,,2,,2,,2,,2,,45682,2,1,2
1,2,,2,,2,,2,,2,,2,,45685,1,1,1
1,2,,2,,2,,2,,2,,2,,45688,2,1,2
1,2,,2,,2,,2,,2,,2,,45690,2,1,2
2,,,,,,,,,,,,,45692,1,1,1
1,2,,2,,2,,2,,2,,2,,45694,1,1,1
1,2,,2,,2,,2,,2,,2,,45695,2,1,2
2,,,,,,,,,,,,,45698,1,1,1
1,2,,2,,2,,2,,2,,2,,45701,2,1,2
1,2,,2,,2,,2,,2,,2,,45706,1,1,1
1,2,,2,,2,,2,,2,,2,,45709,2,1,2
1,2,,2,,2,,2,,2,,2,,45714,2,1,2
2,,,,,,,,,,,,,45715,2,1,2
1,2,,2,,2,,2,,2,,2,,45722,2,1,2
1,2,,2,,2,,2,,2,,2,,45729,2,1,2
2,,,,,,,,,,,,,45731,2,1,2
1,2,,2,,2,,2,,2,,2,,45733,2,1,2
1,2,,2,,2,,2,,2,,2,,45738,2,1,2
2,,,,,,,,,,,,,45740,1,1,1
1,2,,2,,2,,2,,2,,2,,45741,2,1,2
1,2,,2,,2,,2,,2,,2,,45742,6,1,6
1,2,,1,3,2,,2,,2,,2,,45745,2,1,2
1,2,,2,,2,,2,,2,,2,,45746,3,1,3
1,2,,2,,2,,2,,2,,2,,45747,2,1,2
2,,,,,,,,,,,,,45749,2,1,2
1,2,,1,3,2,,2,,2,,2,,45755,2,1,2
2,,,,,,,,,,,,,45756,2,1,2
1,2,,2,,2,,2,,2,,2,,45758,2,1,2
1,2,,2,,2,,2,,2,,2,,45759,2,1,2
1,2,,2,,2,,2,,2,,2,,45763,1,1,1
1,2,,2,,2,,2,,2,,2,,45766,1,1,1
1,2,,2,,2,,2,,2,,2,,45768,1,1,1
1,2,,1,3,2,,2,,2,,2,,45771,1,1,1
1,2,,2,,2,,2,,2,,2,,45774,2,1,2
1,2,,2,,2,,2,,2,,2,,45778,2,1,2
1,2,,2,,2,,2,,2,,2,,45780,2,1,2
1,2,,2,,2,,2,,2,,2,,45783,1,1,1
1,2,,2,,2,,2,,2,,2,,45784,2,1,2
1,2,,2,,2,,2,,2,,2,,45792,2,1,2
2,,,,,,,,,,,,,45798,4,1,4
1,2,,1,3,2,,2,,2,,2,,45799,2,1,2
1,2,,2,,2,,2,,2,,2,,45806,1,1,1
1,2,,2,,2,,2,,2,,2,,45810,2,1,2
1,2,,2,,2,,2,,2,,2,,45813,4,1,4
2,,,,,,,,,,,,,45816,4,1,4
1,2,,2,,2,,2,,2,,2,,45817,1,1,1
1,2,,2,,2,,2,,2,,2,,45821,2,1,2
2,,,,,,,,,,,,,45824,3,1,3
2,,,,,,,,,,,,,45826,3,1,3
2,,,,,,,,,,,,,45829,2,1,2
1,2,,2,,2,,2,,2,,2,,45835,2,1,2
1,2,,2,,2,,2,,2,,2,,45838,2,1,2
1,2,,2,,2,,2,,2,,2,,45841,1,1,1
2,,,,,,,,,,,,,45843,2,1,2
2,,,,,,,,,,,,,45846,3,1,3
1,2,,2,,2,,2,,2,,2,,45851,2,1,2
1,2,,2,,2,,2,,2,,2,,45853,3,1,3
1,2,,2,,2,,2,,2,,2,,45857,1,1,1
1,2,,2,,2,,2,,2,,2,,45864,1,1,1
1,2,,2,,2,,2,,2,,2,,45865,2,1,2
2,,,,,,,,,,,,,45870,3,1,3
1,2,,2,,2,,2,,2,,2,,45872,1,1,1
2,,,,,,,,,,,,,45874,5,1,5
2,,,,,,,,,,,,,45875,2,1,2
1,2,,2,,2,,2,,2,,2,,45879,2,1,2
1,2,,2,,2,,2,,2,,2,,45883,1,1,1
1,2,,2,,2,,2,,2,,2,,45885,2,1,2
2,,,,,,,,,,,,,45889,2,1,2
1,2,,2,,2,,2,,2,,2,,45891,1,1,1
2,,,,,,,,,,,,,45892,4,1,4
2,,,,,,,,,,,,,45893,3,1,3
1,2,,2,,2,,2,,2,,2,,45898,1,1,1
1,2,,2,,2,,2,,2,,2,,45902,1,1,1
1,2,,2,,2,,2,,2,,2,,45903,2,1,2
1,2,,2,,2,,2,,2,,2,,45904,2,1,2
2,,,,,,,,,,,,,45905,4,1,4
2,,,,,,,,,,,,,45907,3,1,3
1,2,,2,,2,,2,,2,,2,,45910,2,1,2
2,,,,,,,,,,,,,45913,2,1,2
2,,,,,,,,,,,,,45923,1,1,1
1,2,,2,,2,,2,,2,,2,,45925,1,1,1
2,,,,,,,,,,,,,45928,1,1,1
1,2,,2,,2,,2,,2,,2,,45930,7,1,7
1,2,,2,,2,,2,,2,,2,,45931,2,1,2
2,,,,,,,,,,,,,45934,1,1,1
1,2,,2,,2,,2,,2,,2,,45936,2,1,2
2,,,,,,,,,,,,,45940,1,1,1
1,2,,2,,2,,2,,2,,2,,45941,1,1,1
1,2,,2,,2,,2,,2,,2,,45945,2,1,2
1,2,,2,,2,,2,,2,,2,,45949,2,1,2
1,2,,2,,2,,2,,2,,2,,45950,1,1,1
1,2,,2,,2,,2,,2,,2,,45952,1,1,1
2,,,,,,,,,,,,,45953,2,1,2
2,,,,,,,,,,,,,45954,1,1,1
2,,,,,,,,,,,,,45956,1,1,1
1,2,,2,,2,,2,,2,,2,,45965,2,1,2
2,,,,,,,,,,,,,45967,3,1,3
2,,,,,,,,,,,,,45972,1,1,1
2,,,,,,,,,,,,,45973,4,1,4
2,,,,,,,,,,,,,45974,3,1,3
1,2,,2,,2,,2,,2,,2,,45976,2,1,2
1,2,,2,,2,,2,,2,,2,,45985,1,1,1
1,2,,2,,2,,2,,2,,2,,45986,1,1,1
2,,,,,,,,,,,,,45991,2,1,2
1,2,,2,,2,,2,,2,,2,,45992,2,1,2
2,,,,,,,,,,,,,45995,4,1,4
1,2,,2,,2,,2,,2,,2,,45996,2,1,2
1,2,,2,,2,,2,,2,,2,,46000,2,1,2
2,,,,,,,,,,,,,46007,2,1,2
1,2,,2,,2,,2,,2,,2,,46010,1,1,1
1,2,,2,,2,,2,,2,,2,,46011,2,1,2
1,2,,2,,2,,2,,2,,2,,46012,2,1,2
1,2,,2,,2,,2,,2,,2,,46013,1,1,1
1,2,,2,,2,,2,,2,,2,,46018,1,1,1
1,1,1,1,1,2,,1,1,1,1,2,,46020,1,1,1
1,2,,2,,2,,2,,2,,2,,46021,2,1,2
2,,,,,,,,,,,,,46023,1,1,1
1,2,,2,,2,,2,,2,,2,,46026,2,1,2
2,,,,,,,,,,,,,46027,2,1,2
2,,,,,,,,,,,,,46030,4,1,4
1,2,,2,,2,,2,,2,,2,,46031,2,1,2
1,2,,2,,2,,2,,2,,2,,46032,1,1,1
1,2,,2,,2,,2,,2,,2,,46035,2,1,2
1,2,,2,,2,,2,,2,,2,,46037,1,1,1
1,2,,2,,2,,2,,2,,2,,46041,1,1,1
1,2,,1,3,2,,2,,2,,2,,46042,2,1,2
1,2,,2,,2,,2,,2,,2,,46043,2,1,2
1,2,,2,,2,,2,,2,,2,,46050,2,1,2
1,2,,2,,2,,2,,2,,2,,46054,1,1,1
1,2,,2,,2,,2,,2,,2,,46056,1,1,1
1,2,,2,,2,,2,,2,,2,,46058,1,1,1
2,,,,,,,,,,,,,46060,3,1,3
2,,,,,,,,,,,,,46066,1,1,1
1,2,,2,,2,,2,,2,,2,,46068,3,1,3
2,,,,,,,,,,,,,46069,3,1,3
1,2,,2,,2,,2,,2,,2,,46072,1,1,1
1,2,,2,,2,,2,,2,,2,,46075,1,1,1
1,2,,2,,2,,2,,2,,2,,46080,2,1,2
2,,,,,,,,,,,,,46088,1,1,1
1,2,,2,,2,,2,,2,,2,,46090,2,1,2
1,2,,2,,2,,2,,2,,2,,46091,1,1,1
1,2,,2,,2,,2,,2,,2,,46092,2,1,2
1,2,,2,,2,,2,,2,,2,,46093,1,1,1
2,,,,,,,,,,,,,46095,1,1,1
1,2,,2,,2,,2,,2,,2,,46096,1,1,1
1,2,,2,,2,,2,,2,,2,,46100,1,1,1
1,2,,2,,2,,2,,2,,2,,46102,3,1,3
1,2,,2,,2,,2,,2,,2,,46107,2,1,2
1,2,,2,,2,,2,,2,,2,,46109,1,1,1
1,2,,2,,2,,2,,2,,2,,46110,1,1,1
1,2,,2,,2,,2,,2,,2,,46111,2,1,2
1,2,,2,,2,,2,,2,,2,,46112,1,1,1
1,2,,2,,2,,2,,2,,2,,46117,2,1,2
1,2,,2,,2,,2,,2,,2,,46121,4,1,4
1,2,,2,,2,,2,,2,,2,,46122,2,1,2
1,2,,2,,2,,2,,2,,2,,46125,2,1,2
1,2,,2,,2,,2,,2,,2,,46126,1,1,1
1,2,,2,,2,,2,,2,,2,,46127,2,1,2
1,2,,2,,2,,2,,2,,2,,46129,2,1,2
1,2,,2,,2,,2,,2,,2,,46131,1,1,1
1,2,,2,,2,,2,,2,,2,,46139,2,1,2
1,2,,2,,2,,2,,2,,2,,46153,2,1,2
1,2,,2,,2,,2,,2,,2,,46158,2,1,2
1,2,,2,,2,,2,,2,,2,,46160,1,1,1
1,2,,2,,2,,2,,2,,2,,46161,2,1,2
1,2,,2,,2,,2,,2,,2,,46164,3,1,3
1,1,3,2,,2,,2,,2,,2,,46165,2,1,2
1,2,,2,,2,,2,,2,,2,,46167,2,1,2
2,,,,,,,,,,,,,46169,3,1,3
1,2,,2,,2,,2,,2,,2,,46170,2,1,2
2,,,,,,,,,,,,,46172,3,1,3
2,,,,,,,,,,,,,46173,2,1,2
1,2,,2,,2,,2,,2,,2,,46174,2,1,2
1,2,,2,,2,,2,,2,,2,,46179,1,1,1
1,2,,2,,2,,2,,2,,2,,46180,3,1,3
1,2,,2,,2,,2,,2,,2,,46181,1,1,1
1,2,,2,,2,,2,,2,,2,,46187,1,1,1
1,2,,2,,2,,2,,2,,2,,46189,2,1,2
2,,,,,,,,,,,,,46192,2,1,2
1,2,,2,,2,,2,,2,,2,,46196,1,1,1
2,,,,,,,,,,,,,46197,2,1,2
1,2,,2,,2,,2,,2,,2,,46198,2,1,2
1,2,,2,,2,,2,,2,,2,,46199,5,1,5
1,2,,2,,2,,2,,2,,2,,46200,1,1,1
1,2,,2,,2,,2,,2,,2,,46203,1,1,1
1,2,,2,,2,,2,,2,,2,,46205,2,1,2
2,,,,,,,,,,,,,46206,3,1,3
1,2,,2,,2,,2,,2,,2,,46207,2,1,2
1,2,,2,,2,,2,,2,,2,,46208,1,1,1
1,2,,2,,2,,2,,2,,2,,46210,2,1,2
1,2,,2,,2,,2,,2,,2,,46212,1,1,1
1,2,,2,,2,,2,,2,,2,,46214,1,1,1
1,2,,2,,2,,2,,2,,2,,46217,2,1,2
1,2,,2,,2,,2,,2,,2,,46218,2,1,2
2,,,,,,,,,,,,,46222,2,1,2
1,2,,2,,2,,2,,2,,2,,46224,2,1,2
2,,,,,,,,,,,,,46227,1,1,1
1,2,,2,,2,,2,,2,,2,,46229,2,1,2
1,2,,2,,2,,2,,2,,2,,46230,2,1,2
1,2,,2,,2,,2,,2,,2,,46231,1,1,1
1,2,,2,,2,,2,,2,,2,,46233,1,1,1
1,2,,2,,2,,2,,2,,2,,46235,1,1,1
2,,,,,,,,,,,,,46239,5,1,5
1,2,,2,,2,,2,,2,,2,,46242,1,1,1
1,2,,2,,2,,2,,2,,2,,46243,1,1,1
1,2,,2,,2,,2,,2,,2,,46244,2,1,2
2,,,,,,,,,,,,,46247,3,1,3
2,,,,,,,,,,,,,46251,1,1,1
2,,,,,,,,,,,,,46252,5,1,5
2,,,,,,,,,,,,,46258,1,1,1
1,2,,2,,2,,2,,2,,2,,46260,3,1,3
1,2,,2,,2,,2,,2,,2,,46264,1,1,1
1,2,,2,,2,,2,,2,,2,,46265,1,1,1
1,2,,2,,2,,2,,2,,2,,46266,2,1,2
1,2,,2,,2,,2,,2,,2,,46269,1,1,1
1,2,,2,,2,,2,,2,,2,,46271,1,1,1
2,,,,,,,,,,,,,46276,3,1,3
2,,,,,,,,,,,,,46289,1,1,1
2,,,,,,,,,,,,,46291,2,1,2
1,2,,1,3,2,,2,,2,,2,,46292,1,1,1
1,2,,2,,2,,2,,2,,2,,46298,2,1,2
1,2,,2,,2,,2,,2,,2,,46302,4,1,4
1,2,,2,,2,,2,,2,,2,,46303,2,1,2
1,2,,2,,2,,2,,2,,2,,46304,1,1,1
1,2,,2,,2,,2,,2,,2,,46305,2,1,2
1,2,,2,,2,,2,,2,,2,,46306,1,1,1
1,2,,2,,2,,2,,2,,2,,46308,2,1,2
1,2,,2,,2,,2,,2,,2,,46312,1,1,1
1,2,,2,,2,,2,,2,,2,,46323,1,1,1
1,2,,2,,2,,2,,2,,2,,46331,2,1,2
1,2,,2,,2,,2,,2,,2,,46333,2,1,2
2,,,,,,,,,,,,,46334,2,1,2
1,2,,2,,2,,2,,2,,2,,46336,1,1,1
2,,,,,,,,,,,,,46337,1,1,1
1,2,,2,,2,,2,,2,,2,,46338,1,1,1
1,2,,2,,2,,2,,2,,2,,46341,2,1,2
1,2,,2,,2,,2,,2,,2,,46343,2,1,2
2,,,,,,,,,,,,,46344,3,1,3
2,,,,,,,,,,,,,46345,2,1,2
1,2,,2,,2,,2,,2,,2,,46346,3,1,3
1,2,,2,,2,,2,,2,,2,,46347,2,1,2
2,,,,,,,,,,,,,46350,3,1,3
1,2,,2,,2,,2,,2,,2,,46354,2,1,2
1,2,,2,,2,,2,,2,,2,,46355,3,1,3
1,2,,2,,2,,2,,2,,2,,46358,2,1,2
2,,,,,,,,,,,,,46359,4,1,4
1,2,,2,,2,,2,,2,,2,,46360,1,1,1
1,2,,2,,2,,2,,2,,2,,46362,2,1,2
1,2,,2,,2,,2,,2,,2,,46363,1,1,1
2,,,,,,,,,,,,,46365,2,1,2
2,,,,,,,,,,,,,46366,3,1,3
1,2,,2,,2,,2,,2,,2,,46367,1,1,1
1,2,,2,,2,,2,,2,,2,,46371,2,1,2
2,,,,,,,,,,,,,46372,3,1,3
1,2,,2,,2,,2,,2,,2,,46375,2,1,2
1,2,,2,,2,,2,,2,,2,,46379,2,1,2
1,2,,2,,2,,2,,2,,2,,46380,1,1,1
1,2,,2,,2,,2,,2,,2,,46384,2,1,2
1,2,,2,,2,,2,,2,,2,,46385,1,1,1
1,2,,2,,2,,2,,2,,2,,46388,2,1,2
2,,,,,,,,,,,,,46389,3,1,3
1,2,,2,,2,,2,,2,,2,,46390,3,1,3
1,2,,2,,2,,2,,2,,2,,46391,2,1,2
1,2,,2,,2,,2,,2,,2,,46394,1,1,1
1,2,,2,,2,,2,,2,,2,,46395,1,1,1
2,,,,,,,,,,,,,46396,4,1,4
2,,,,,,,,,,,,,46398,2,1,2
1,2,,2,,2,,2,,2,,2,,46399,2,1,2
2,,,,,,,,,,,,,46403,1,1,1
1,2,,2,,2,,2,,2,,2,,46405,1,1,1
1,2,,2,,2,,2,,2,,2,,46407,2,1,2
2,,,,,,,,,,,,,46408,4,1,4
1,2,,2,,2,,2,,2,,2,,46409,1,1,1
1,2,,2,,2,,2,,2,,2,,46410,2,1,2
1,2,,2,,2,,2,,2,,2,,46412,1,1,1
1,2,,2,,2,,2,,2,,2,,46414,2,1,2
1,2,,2,,2,,2,,2,,2,,46415,2,1,2
2,,,,,,,,,,,,,46417,3,1,3
1,2,,2,,2,,2,,2,,2,,46418,1,1,1
1,2,,2,,2,,2,,2,,2,,46422,2,1,2
2,,,,,,,,,,,,,46423,2,1,2
2,,,,,,,,,,,,,46425,3,1,3
