R_01,R_02,R_03,R_04,R_05,R_06,R_07,R_08_A,R_08_B,R_08_C,R_08_D,R_09,DIRECTORIO,SECUENCIA_ENCUESTA,SECUENCIA_P,ORDEN
2,,0,,1,1,1,9,2,9,9,9,23974,1,1,1
2,,0,,1,1,9,9,9,9,9,2,23976,1,1,1
2,,0,,2,2,2,9,2,9,9,2,23977,1,1,1
2,,12,2,1,1,1,9,9,9,9,2,23978,2,1,2
2,,0,,2,2,2,9,2,9,9,2,23979,1,1,1
2,,0,,2,2,2,9,9,9,9,2,23981,1,1,1
2,,0,,2,2,2,2,2,1,9,2,23982,1,1,1
2,,0,,2,2,2,9,2,9,9,2,23984,1,1,1
2,,0,,1,1,1,9,2,9,9,2,23987,1,1,1
2,,10,2,2,2,2,9,2,9,9,2,23989,2,1,2
2,,0,,2,2,2,9,2,9,9,2,23990,1,1,1
2,,0,,1,1,2,9,9,9,9,9,23991,1,1,1
2,,0,,1,2,2,9,2,9,9,2,23992,1,1,1
2,,0,,1,1,1,9,2,9,9,2,23993,1,1,1
2,,0,,1,2,2,9,9,9,9,2,23997,7,1,7
2,,0,,2,2,2,9,2,9,9,2,23999,4,1,4
2,,0,,1,1,2,9,9,9,9,2,24000,1,1,1
2,,0,,2,2,2,2,2,9,9,2,24001,2,1,2
2,,0,,2,2,2,1,2,9,9,2,24003,1,1,1
2,,0,,2,2,2,9,9,9,9,2,24004,1,1,1
2,,0,,1,1,1,9,2,9,9,2,24005,1,1,1
2,,0,,1,1,1,9,2,9,9,2,24006,1,1,1
2,,0,,2,2,2,9,9,9,9,2,24008,1,1,1
2,,0,,1,1,1,9,2,9,9,2,24011,1,1,1
2,,0,,2,2,2,9,2,9,9,2,24012,1,1,1
2,,0,,2,2,2,9,2,9,9,2,24013,2,1,2
2,,0,,2,2,2,9,9,9,9,2,24014,1,1,1
2,,0,,1,1,1,9,9,9,9,2,24017,2,1,2
2,,0,,2,2,2,2,2,9,9,2,24020,2,1,2
2,,8,2,2,2,2,9,2,9,9,9,24022,3,1,3
2,,0,,2,2,2,9,9,9,9,2,24024,1,1,1
2,,0,,2,2,2,9,2,9,9,2,24027,1,1,1
2,,0,,1,1,2,9,9,9,9,2,24031,2,1,2
2,,0,,1,1,1,9,9,9,9,2,24032,3,1,3
2,,0,,2,2,2,9,2,9,9,2,24034,1,1,1
2,,0,,1,2,2,2,2,9,9,2,24036,2,1,2
2,,0,,2,2,2,1,2,9,9,2,24037,1,1,1
2,,0,,2,2,2,1,1,9,9,1,24044,1,1,1
2,,0,,1,1,1,9,2,9,9,2,24046,1,1,1
2,,0,,2,2,2,9,2,9,9,2,24047,1,1,1
2,,0,,1,2,2,9,2,9,9,2,24048,1,1,1
2,,0,,1,1,1,9,9,9,9,9,24051,1,1,1
2,,0,,1,1,2,9,9,9,9,2,24052,1,1,1
2,,0,,2,2,2,9,9,9,9,2,24053,2,1,2
2,,0,,1,1,1,9,9,9,9,2,24055,3,1,3
2,,0,,2,2,2,9,2,9,9,2,24057,1,1,1
2,,0,,1,2,2,2,2,9,9,2,24059,2,1,2
2,,0,,1,1,9,9,9,9,9,2,24060,1,1,1
2,,0,,2,2,2,2,2,9,9,1,24061,1,1,1
2,,4,2,2,2,2,9,2,9,9,2,24062,2,1,2
2,,0,,1,1,1,9,9,9,9,2,24063,1,1,1
2,,0,,2,2,1,9,9,9,9,2,24067,4,1,4
2,,0,,2,2,2,9,9,9,9,2,24069,1,1,1
2,,0,,1,1,1,9,9,9,9,2,24074,1,1,1
2,,1,2,2,2,2,9,2,9,9,2,24075,2,1,2
1,2,0,,2,2,2,2,2,2,9,2,24076,1,1,1
2,,0,,9,2,9,9,2,9,9,2,24077,1,1,1
2,,0,,1,1,2,9,2,9,9,2,24078,2,1,2
2,,0,,1,1,2,9,2,9,9,2,24080,3,1,3
2,,0,,2,2,2,9,2,9,9,2,24084,2,1,2
2,,0,,1,1,1,9,2,9,9,2,24085,1,1,1
2,,0,,2,2,2,9,9,9,9,2,24086,2,1,2
2,,0,,1,1,9,9,9,9,9,2,24087,4,1,4
2,,0,,2,2,2,9,2,9,9,2,24088,2,1,2
2,,0,,2,2,2,9,2,9,9,2,24090,3,1,3
2,,0,,1,1,1,9,9,9,9,2,24091,2,1,2
2,,0,,2,2,2,9,9,9,9,2,24092,1,1,1
2,,0,,1,1,2,9,9,9,9,2,24093,1,1,1
2,,0,,2,2,2,1,1,9,9,1,24097,2,1,2
2,,0,,1,1,1,9,2,9,9,2,24098,3,1,3
2,,0,,2,2,1,9,2,9,9,2,24099,1,1,1
2,,0,,2,2,2,9,2,9,9,2,24101,3,1,3
2,,0,,1,1,1,9,9,9,9,2,24103,1,1,1
2,,0,,2,2,2,9,9,9,9,2,24104,2,1,2
2,,0,,2,2,2,9,2,9,9,2,24105,1,1,1
2,,0,,2,2,2,9,9,9,9,2,24109,2,1,2
2,,0,,2,2,2,9,2,9,9,2,24110,2,1,2
2,,0,,1,1,1,9,9,9,9,2,24111,1,1,1
2,,0,,2,2,2,9,2,9,9,2,24114,2,1,2
2,,1,2,1,1,2,9,2,9,9,2,24115,2,1,2
2,,0,,1,1,1,9,2,9,9,2,24116,2,1,2
2,,0,,1,2,2,9,2,9,9,2,24118,1,1,1
2,,0,,1,1,1,9,2,9,9,2,24121,1,1,1
2,,0,,1,2,2,9,2,9,9,2,24126,3,1,3
2,,0,,2,2,2,9,9,9,9,2,24128,3,1,3
2,,0,,1,1,2,9,9,9,9,2,24133,1,1,1
2,,0,,1,1,2,9,2,9,9,2,24134,1,1,1
2,,0,,1,2,2,9,2,9,2,2,24136,1,1,1
2,,0,,1,2,2,9,2,9,9,2,24139,3,1,3
2,,0,,1,1,1,9,2,9,9,2,24141,1,1,1
2,,7,2,2,2,2,9,9,9,9,2,24145,1,1,1
2,,0,,2,2,2,9,2,9,9,2,24148,3,1,3
2,,0,,1,1,1,9,2,9,9,2,24152,1,1,1
2,,0,,2,2,2,9,2,9,9,2,24153,1,1,1
2,,0,,2,2,2,9,9,9,9,2,24154,2,1,2
2,,0,,2,2,2,9,2,9,9,2,24155,2,1,2
2,,0,,1,1,1,9,2,9,9,2,24159,1,1,1
2,,0,,2,2,2,9,2,9,9,2,24162,1,1,1
2,,0,,2,2,2,9,9,9,9,2,24165,1,1,1
2,,0,,1,2,2,1,9,9,9,2,24166,1,1,1
2,,3,2,2,2,2,9,9,9,9,2,24169,2,1,2
2,,0,,1,1,1,9,2,9,9,2,24172,1,1,1
2,,0,,1,1,2,9,2,9,9,2,24173,5,1,5
2,,0,,2,2,2,9,9,9,9,2,24174,1,1,1
2,,0,,2,2,2,9,2,9,9,2,24175,2,1,2
2,,0,,1,2,2,9,2,9,9,2,24177,2,1,2
2,,0,,2,2,2,9,9,2,9,2,24178,3,1,3
2,,0,,1,1,2,9,2,9,9,2,24179,1,1,1
2,,0,,1,1,1,9,2,9,9,2,24180,1,1,1
2,,0,,1,1,1,9,9,9,9,2,24181,2,1,2
2,,0,,1,1,1,2,2,9,9,2,24184,2,1,2
2,,0,,1,1,1,9,2,9,9,2,24187,1,1,1
2,,0,,2,2,2,9,2,9,9,2,24188,1,1,1
2,,0,,1,2,1,9,2,9,9,2,24190,2,1,2
2,,0,,2,2,2,9,2,9,9,2,24191,1,1,1
2,,0,,1,1,1,9,2,9,9,2,24192,1,1,1
2,,0,,2,2,2,2,2,9,9,2,24198,3,1,3
2,,0,,2,2,2,9,2,9,9,2,24199,2,1,2
2,,6,2,1,2,1,9,2,9,9,2,24200,3,1,3
2,,0,,1,1,2,9,2,9,9,2,24201,2,1,2
2,,0,,2,2,9,9,2,9,9,2,24202,2,1,2
2,,0,,2,2,9,2,2,9,9,2,24204,2,1,2
2,,0,,1,1,1,9,2,9,9,2,24206,1,1,1
2,,15,2,2,2,2,9,9,9,9,2,24207,1,1,1
2,,0,,1,2,2,9,2,9,9,2,24208,2,1,2
2,,0,,1,1,9,2,9,9,9,2,24212,2,1,2
2,,0,,2,2,2,9,9,9,9,2,24215,1,1,1
2,,0,,1,1,1,9,9,9,9,2,24216,2,1,2
2,,0,,2,2,2,9,9,9,9,2,24220,1,1,1
9,,0,,2,2,2,9,2,9,9,2,24222,1,1,1
2,,0,,2,2,2,2,2,9,9,2,24224,1,1,1
2,,0,,2,2,2,9,9,9,9,2,24226,1,1,1
2,,0,,1,2,2,9,9,9,9,9,24228,2,1,2
2,,10,2,1,2,2,9,2,9,9,2,24230,1,1,1
2,,0,,1,1,1,9,2,9,9,2,24237,2,1,2
2,,0,,1,1,2,9,9,9,9,2,24238,1,1,1
2,,0,,2,2,2,9,9,9,9,2,24239,1,1,1
2,,0,,1,1,9,9,2,9,9,2,24240,1,1,1
2,,0,,1,1,2,9,9,9,9,2,24242,2,1,2
2,,0,,2,2,2,9,9,9,9,2,24243,2,1,2
2,,0,,2,2,2,2,9,9,9,2,24246,1,1,1
2,,0,,2,2,2,9,2,9,9,2,24247,2,1,2
2,,7,2,2,2,2,9,9,9,9,2,24248,1,1,1
2,,0,,2,2,2,9,2,9,9,2,24250,1,1,1
2,,0,,1,2,2,9,2,9,9,2,24251,2,1,2
2,,0,,1,1,2,9,9,9,9,2,24254,1,1,1
2,,0,,2,1,1,9,2,9,9,2,24257,1,1,1
2,,0,,1,1,9,9,9,9,9,9,24258,1,1,1
2,,0,,1,1,1,9,9,9,9,2,24259,3,1,3
2,,0,,2,1,1,9,2,9,9,2,24260,2,1,2
2,,0,,1,1,2,9,2,9,9,2,24261,3,1,3
2,,0,,2,2,2,9,9,9,9,2,24262,2,1,2
2,,0,,1,1,1,9,2,9,9,2,24264,2,1,2
2,,0,,1,2,2,9,9,9,9,2,24265,6,1,6
2,,0,,1,2,2,9,2,9,9,2,24266,1,1,1
2,,0,,1,1,9,9,9,9,9,9,24267,2,1,2
2,,1,2,2,2,2,9,2,9,9,2,24268,2,1,2
2,,0,,2,2,2,9,9,9,9,2,24269,1,1,1
2,,0,,1,1,2,2,2,9,9,2,24270,2,1,2
1,2,0,,1,2,9,9,2,9,9,2,24276,2,1,2
2,,0,,2,2,2,9,2,9,9,2,24278,3,1,3
2,,0,,2,2,2,9,9,9,9,2,24279,1,1,1
2,,0,,2,2,2,9,9,9,9,2,24281,2,1,2
2,,0,,2,2,2,9,2,9,9,2,24282,4,1,4
2,,0,,1,1,2,9,9,9,9,2,24283,1,1,1
1,2,1,2,1,1,2,9,2,9,9,9,24285,3,1,3
2,,0,,2,2,2,9,2,9,9,2,24286,5,1,5
2,,0,,2,2,2,9,2,9,9,2,24295,3,1,3
2,,0,,1,1,1,9,9,9,9,2,24297,3,1,3
1,2,0,,1,2,2,2,2,9,9,2,24300,5,1,5
2,,0,,2,2,2,9,2,9,9,2,24302,1,1,1
2,,0,,2,2,2,1,1,9,9,2,24303,2,1,2
2,,0,,1,2,2,9,1,9,9,2,24306,2,1,2
2,,0,,2,2,9,9,9,9,9,2,24308,1,1,1
2,,0,,2,2,2,9,9,9,9,2,24309,1,1,1
2,,0,,2,2,2,9,2,9,9,2,24310,1,1,1
2,,0,,1,1,1,2,2,9,9,2,24314,1,1,1
2,,0,,1,2,1,9,9,9,9,2,24317,2,1,2
2,,0,,2,2,2,9,9,9,9,2,24321,2,1,2
1,2,0,,1,1,1,9,9,9,9,2,24322,1,1,1
2,,0,,1,1,9,9,2,9,9,2,24323,3,1,3
2,,0,,2,2,2,2,2,2,9,2,24326,1,1,1
2,,0,,2,2,2,9,9,9,9,2,24328,4,1,4
1,2,0,,1,1,2,2,2,9,9,2,24331,1,1,1
2,,0,,2,2,2,9,9,9,9,2,24333,2,1,2
2,,0,,2,2,2,2,9,9,9,2,24334,1,1,1
2,,0,,1,1,2,9,2,9,9,2,24335,2,1,2
2,,0,,1,1,1,9,2,9,9,2,24336,1,1,1
2,,0,,2,2,2,9,2,9,9,2,24337,1,1,1
2,,0,,1,1,1,9,9,9,9,2,24338,1,1,1
2,,0,,1,1,1,9,9,9,9,2,24340,1,1,1
2,,0,,2,2,2,9,2,9,9,2,24341,3,1,3
2,,0,,1,2,2,9,2,9,9,2,24342,1,1,1
2,,0,,1,1,1,2,2,9,9,2,24343,4,1,4
2,,0,,2,2,2,9,9,9,9,2,24344,3,1,3
2,,0,,1,2,2,9,2,9,9,2,24345,1,1,1
2,,0,,2,2,2,9,2,9,9,2,24349,1,1,1
2,,0,,1,1,2,9,2,9,9,2,24351,3,1,3
2,,0,,1,1,1,9,9,9,9,2,24355,1,1,1
2,,0,,1,1,1,9,2,9,9,2,24356,1,1,1
2,,0,,2,2,2,9,2,9,9,2,24357,2,1,2
2,,0,,2,2,2,9,9,9,9,2,24366,4,1,4
2,,0,,1,1,1,9,9,9,9,2,24369,2,1,2
2,,0,,2,2,2,9,2,9,9,2,24373,2,1,2
2,,0,,2,2,2,9,2,9,9,2,24375,1,1,1
2,,0,,2,2,2,9,2,9,9,2,24377,2,1,2
2,,0,,1,1,2,9,2,9,9,2,24382,1,1,1
2,,0,,2,2,2,9,9,9,9,2,24383,1,1,1
2,,0,,2,1,1,9,2,9,9,2,24385,1,1,1
2,,0,,1,1,1,2,1,9,9,2,24386,3,1,3
2,,0,,2,2,2,9,9,9,9,2,24387,1,1,1
2,,0,,2,2,2,9,9,9,9,2,24388,3,1,3
2,,3,2,2,2,2,9,2,1,9,2,24389,1,1,1
2,,0,,1,2,2,9,9,9,9,2,24392,1,1,1
2,,0,,1,1,9,9,9,9,9,2,24393,2,1,2
2,,0,,1,1,2,9,9,9,9,2,24394,1,1,1
2,,0,,2,2,2,9,2,9,9,2,24395,1,1,1
9,,0,,1,2,2,9,2,9,9,2,24399,2,1,2
2,,0,,2,2,2,9,2,9,9,2,24400,2,1,2
2,,0,,2,1,9,9,2,9,9,2,24402,1,1,1
2,,0,,1,1,2,2,9,9,9,2,24403,1,1,1
2,,0,,2,2,2,9,2,9,9,2,24404,1,1,1
2,,0,,1,2,2,9,9,9,9,2,24405,1,1,1
2,,0,,2,2,2,2,9,9,9,2,24407,1,1,1
2,,0,,2,2,1,9,9,9,9,2,24412,2,1,2
2,,1,2,2,2,2,1,1,9,9,9,24414,1,1,1
2,,0,,1,1,9,9,9,9,9,2,24415,2,1,2
2,,0,,2,2,2,9,2,9,9,2,24419,2,1,2
2,,0,,2,2,2,9,2,9,9,2,24420,2,1,2
2,,0,,2,2,2,9,9,9,9,2,24421,2,1,2
2,,0,,2,2,2,9,2,9,9,2,24426,2,1,2
2,,0,,1,1,1,9,2,9,9,2,24427,1,1,1
2,,3,2,2,2,2,9,9,9,9,2,24431,5,1,5
2,,0,,2,2,2,9,2,9,9,9,24433,1,1,1
2,,0,,2,2,2,9,2,9,9,2,24434,1,1,1
2,,0,,2,2,2,9,9,9,9,2,24435,3,1,3
2,,0,,2,2,2,9,9,9,9,2,24437,2,1,2
2,,0,,1,1,1,2,2,9,9,2,24438,1,1,1
1,2,0,,1,1,1,9,9,9,9,2,24439,1,1,1
2,,0,,1,2,9,9,9,9,9,2,24441,1,1,1
2,,0,,1,1,9,9,9,9,9,2,24448,1,1,1
2,,0,,2,2,2,9,2,9,9,2,24449,1,1,1
1,2,3,2,1,1,9,9,2,9,9,2,24455,3,1,3
2,,0,,1,2,2,9,2,9,9,2,24456,1,1,1
2,,0,,1,1,1,9,2,9,9,2,24458,3,1,3
2,,0,,1,1,1,2,2,9,9,2,24460,1,1,1
2,,2,2,1,1,1,9,2,9,9,2,24461,2,1,2
2,,1,2,1,1,2,9,2,9,9,2,24467,4,1,4
2,,0,,1,1,9,9,9,9,9,2,24471,4,1,4
2,,1,2,2,2,2,9,9,9,9,2,24473,1,1,1
2,,1,2,2,2,2,9,9,9,9,2,24476,1,1,1
2,,0,,2,2,2,9,9,9,9,2,24478,6,1,6
2,,0,,2,2,2,1,2,9,9,2,24482,1,1,1
2,,0,,1,2,9,1,2,9,9,2,24483,2,1,2
2,,0,,1,2,2,9,9,9,9,2,24484,1,1,1
2,,0,,2,2,2,9,9,9,9,2,24488,1,1,1
2,,0,,2,2,2,9,9,9,9,2,24489,1,1,1
2,,0,,2,2,2,9,2,9,9,2,24491,1,1,1
2,,0,,1,2,2,9,2,9,9,2,24492,1,1,1
2,,0,,1,1,2,9,9,9,9,2,24494,1,1,1
2,,0,,2,2,2,9,2,9,9,2,24495,1,1,1
2,,0,,1,1,1,9,2,9,9,2,24497,1,1,1
2,,0,,1,2,2,9,2,9,9,2,24498,1,1,1
2,,0,,2,2,2,2,1,9,9,2,24500,1,1,1
2,,0,,2,2,2,9,9,9,9,2,24501,1,1,1
2,,0,,1,2,2,1,2,2,2,2,24503,3,1,3
2,,0,,2,2,2,9,2,9,9,2,24505,1,1,1
2,,0,,2,2,2,2,2,9,9,2,24507,2,1,2
2,,0,,2,2,2,9,9,9,9,2,24508,1,1,1
2,,0,,1,1,1,9,2,9,9,2,24510,7,1,7
2,,0,,2,2,2,9,2,9,9,2,24511,1,1,1
2,,0,,2,1,2,9,2,9,9,2,24512,2,1,2
1,2,0,,2,1,2,9,9,9,9,2,24515,3,1,3
2,,0,,1,2,2,2,2,9,9,2,24516,5,1,5
2,,0,,1,2,2,9,9,9,9,2,24517,1,1,1
2,,0,,2,2,2,9,9,9,9,2,24518,5,1,5
2,,0,,2,2,2,9,2,9,9,2,24521,1,1,1
2,,0,,2,2,2,9,2,9,9,2,24523,1,1,1
2,,0,,1,2,2,9,2,9,9,2,24525,1,1,1
2,,0,,2,2,2,9,9,9,9,2,24527,1,1,1
1,2,0,,1,1,2,9,9,9,9,2,24529,2,1,2
2,,0,,1,2,2,9,2,9,9,2,24531,1,1,1
2,,0,,1,1,2,9,2,9,9,2,24532,2,1,2
2,,0,,2,2,2,9,2,9,9,2,24534,1,1,1
2,,0,,2,2,2,9,2,9,9,2,24535,2,1,2
2,,0,,1,2,2,9,2,9,9,2,24539,1,1,1
2,,0,,2,2,2,9,2,9,9,2,24541,1,1,1
2,,0,,1,1,1,9,2,9,9,2,24544,1,1,1
2,,0,,2,2,2,9,9,9,9,2,24546,1,1,1
2,,0,,2,2,2,9,2,9,9,2,24547,1,1,1
1,2,0,,2,2,2,9,2,9,9,2,24550,1,1,1
2,,0,,2,2,2,9,1,9,9,2,24551,5,1,5
1,2,0,,1,1,1,9,2,9,9,2,24552,1,1,1
2,,0,,2,2,2,9,2,9,9,2,24554,1,1,1
2,,0,,2,2,2,2,9,9,9,2,24556,1,1,1
2,,0,,1,1,2,9,9,9,9,2,24557,2,1,2
2,,0,,2,2,2,9,9,9,9,2,24558,2,1,2
2,,3,2,2,2,2,2,2,9,9,2,24559,1,1,1
2,,30,2,1,2,2,9,9,9,9,2,24560,2,1,2
2,,2,2,1,2,1,9,9,9,9,2,24562,2,1,2
2,,0,,1,1,2,9,9,9,9,2,24563,1,1,1
2,,0,,2,1,1,9,9,9,9,2,24564,2,1,2
2,,0,,2,2,2,9,9,9,9,2,24567,1,1,1
2,,0,,2,2,2,9,1,9,9,2,24569,3,1,3
2,,0,,2,2,2,9,9,9,9,2,24570,1,1,1
2,,0,,1,1,1,9,9,9,9,2,24572,2,1,2
2,,0,,1,2,2,9,9,9,9,2,24573,1,1,1
2,,0,,1,1,2,9,2,9,9,2,24575,2,1,2
2,,0,,1,1,1,9,2,9,9,2,24577,1,1,1
2,,0,,1,2,2,1,2,9,9,2,24583,2,1,2
2,,3,1,1,1,2,1,1,9,9,2,24584,1,1,1
2,,0,,1,1,1,9,2,9,9,2,24586,2,1,2
2,,0,,2,2,2,2,2,9,9,2,24587,1,1,1
2,,0,,1,1,2,2,2,9,9,2,24589,1,1,1
2,,0,,1,1,1,9,2,9,9,2,24592,1,1,1
2,,0,,1,1,2,2,2,9,9,2,24593,1,1,1
2,,0,,2,2,2,9,1,9,1,2,24594,2,1,2
2,,0,,2,2,2,9,2,9,9,2,24595,1,1,1
1,2,0,,2,2,2,9,2,9,9,2,24599,1,1,1
2,,0,,2,2,2,9,2,9,9,2,24605,1,1,1
2,,0,,2,2,2,9,9,9,9,2,24609,1,1,1
2,,0,,1,1,1,9,9,9,9,2,24610,1,1,1
2,,0,,2,2,2,9,2,9,9,2,24611,2,1,2
2,,0,,2,2,2,9,9,9,9,2,24614,1,1,1
2,,0,,2,2,2,9,9,9,9,2,24615,1,1,1
2,,0,,2,2,2,9,9,9,9,2,24619,1,1,1
2,,0,,2,2,2,9,9,9,9,2,24623,3,1,3
2,,0,,1,1,1,9,2,9,9,2,24624,1,1,1
2,,0,,2,2,2,9,9,9,9,2,24625,2,1,2
2,,0,,1,1,2,9,9,9,9,2,24626,2,1,2
2,,0,,2,2,2,9,9,9,9,2,24628,1,1,1
2,,0,,2,1,2,9,2,9,9,2,24630,1,1,1
2,,0,,1,2,2,2,2,2,9,2,24631,1,1,1
1,2,5,2,1,1,2,9,2,9,9,2,24632,1,1,1
2,,0,,1,1,1,9,2,9,9,2,24634,2,1,2
2,,0,,1,2,2,9,9,9,9,2,24637,1,1,1
2,,0,,2,2,2,9,2,9,9,2,24638,2,1,2
2,,0,,2,2,2,9,9,9,9,2,24639,3,1,3
2,,0,,1,1,2,9,9,9,9,2,24640,2,1,2
2,,0,,2,2,9,9,9,9,9,2,24642,2,1,2
2,,0,,1,1,2,9,2,9,9,2,24646,1,1,1
2,,0,,2,2,2,9,2,9,9,2,24648,3,1,3
2,,0,,2,2,2,9,2,9,9,2,24653,2,1,2
2,,0,,2,2,2,9,9,9,9,2,24655,2,1,2
2,,0,,2,2,2,9,2,9,9,2,24657,1,1,1
2,,0,,1,1,1,9,9,9,9,2,24658,1,1,1
2,,0,,2,2,2,2,2,9,9,2,24665,2,1,2
2,,0,,1,1,1,9,2,9,9,2,24668,2,1,2
2,,0,,2,2,2,9,2,9,9,2,24669,1,1,1
2,,0,,2,2,2,9,9,9,9,2,24670,1,1,1
2,,0,,1,1,9,9,9,9,9,2,24673,1,1,1
2,,0,,1,1,1,2,2,9,9,2,24674,4,1,4
2,,0,,1,1,1,9,9,9,9,2,24675,3,1,3
2,,0,,2,2,2,9,9,9,9,2,24678,1,1,1
2,,0,,1,1,2,9,2,9,9,2,24680,1,1,1
1,2,0,,1,2,2,2,2,9,9,2,24681,3,1,3
2,,1,2,1,1,1,2,1,9,9,2,24682,2,1,2
2,,0,,1,2,2,9,2,9,9,2,24685,2,1,2
1,2,0,,2,2,2,9,2,9,9,2,24686,1,1,1
2,,0,,1,1,1,9,9,9,9,2,24687,1,1,1
2,,0,,1,1,1,2,2,9,9,2,24688,2,1,2
2,,0,,2,2,2,9,2,9,9,2,24690,1,1,1
2,,0,,2,2,2,9,9,9,9,2,24691,2,1,2
2,,0,,1,1,9,9,1,9,9,2,24693,3,1,3
2,,0,,1,1,2,9,2,9,9,2,24694,2,1,2
2,,0,,2,2,2,9,9,9,9,2,24696,1,1,1
2,,0,,1,1,9,2,2,9,9,2,24698,4,1,4
2,,3,2,2,2,2,9,2,9,9,2,24699,2,1,2
2,,0,,2,1,2,9,9,9,9,2,24701,1,1,1
2,,0,,1,1,2,2,2,9,9,2,24703,1,1,1
2,,0,,2,2,2,9,9,9,9,2,24704,5,1,5
2,,0,,2,2,2,9,9,9,9,2,24705,1,1,1
2,,0,,1,1,2,9,2,9,9,2,24706,2,1,2
2,,0,,1,1,2,2,2,9,9,1,24707,2,1,2
2,,2,2,2,2,2,2,2,9,9,2,24709,1,1,1
2,,0,,1,1,9,9,2,9,9,9,24710,3,1,3
2,,0,,1,1,1,9,9,9,9,2,24712,1,1,1
2,,0,,1,2,2,9,9,9,9,2,24713,1,1,1
2,,0,,2,2,2,9,2,9,9,2,24719,1,1,1
2,,0,,1,1,1,9,2,9,9,2,24721,1,1,1
2,,0,,1,1,1,9,9,9,9,2,24722,1,1,1
2,,0,,2,2,9,9,2,9,9,9,24723,3,1,3
2,,0,,2,2,2,9,2,9,9,2,24725,1,1,1
2,,5,2,1,2,1,9,9,9,9,2,24726,1,1,1
2,,0,,1,2,2,9,2,9,9,2,24728,2,1,2
2,,0,,1,1,2,9,9,9,9,2,24731,1,1,1
2,,0,,2,2,2,9,2,9,9,2,24733,2,1,2
2,,0,,2,2,2,9,9,9,9,2,24736,1,1,1
2,,0,,1,2,9,9,9,9,9,2,24738,1,1,1
2,,0,,2,2,2,1,9,9,9,2,24739,1,1,1
2,,0,,2,2,2,9,2,9,9,2,24740,2,1,2
2,,0,,2,2,2,9,9,9,9,2,24741,1,1,1
2,,0,,9,2,9,9,9,9,9,2,24743,1,1,1
2,,0,,1,1,1,9,2,9,9,2,24748,2,1,2
2,,0,,2,2,2,9,9,9,9,2,24752,1,1,1
2,,0,,1,1,2,2,2,9,9,2,24754,3,1,3
2,,0,,2,2,2,9,2,9,9,2,24755,1,1,1
2,,0,,1,1,2,9,2,9,9,2,24756,3,1,3
2,,0,,2,1,2,9,2,9,9,2,24760,2,1,2
2,,2,2,1,1,2,9,9,9,9,2,24763,3,1,3
2,,0,,2,2,2,9,2,9,9,2,24764,1,1,1
2,,0,,2,2,2,9,9,9,9,2,24765,3,1,3
2,,0,,2,2,2,9,9,9,9,2,24771,1,1,1
2,,0,,1,2,2,9,2,9,9,2,24772,2,1,2
2,,0,,1,2,2,9,9,9,9,2,24773,2,1,2
2,,0,,2,2,2,9,9,9,9,2,24774,1,1,1
2,,0,,2,2,2,9,2,9,9,2,24775,1,1,1
2,,0,,2,2,2,9,9,9,9,2,24776,1,1,1
2,,0,,1,1,1,9,2,9,9,2,24777,1,1,1
2,,0,,2,2,2,9,2,9,9,2,24778,1,1,1
2,,0,,2,2,9,9,9,9,9,2,24780,2,1,2
2,,0,,2,2,2,9,9,9,9,2,24781,1,1,1
2,,0,,1,1,2,2,2,9,9,2,24782,1,1,1
2,,0,,1,1,2,9,9,9,9,2,24784,1,1,1
2,,0,,1,2,9,9,2,9,9,2,24785,3,1,3
2,,0,,1,1,1,9,2,9,9,2,24786,1,1,1
2,,0,,2,2,2,9,2,9,9,2,24787,2,1,2
2,,0,,2,2,2,9,2,9,9,2,24788,3,1,3
2,,0,,1,1,1,9,2,9,9,2,24789,2,1,2
2,,0,,1,1,1,9,2,9,9,2,24793,1,1,1
2,,0,,1,1,9,9,9,9,9,2,24794,1,1,1
2,,0,,2,2,2,9,9,9,9,2,24795,1,1,1
2,,0,,2,1,2,9,9,9,9,2,24797,2,1,2
2,,0,,2,2,2,9,2,9,9,2,24800,1,1,1
2,,0,,2,2,2,9,9,9,9,2,24804,2,1,2
2,,0,,2,2,2,9,9,9,9,2,24812,2,1,2
2,,0,,1,1,1,9,2,9,9,2,24815,2,1,2
2,,5,2,1,1,1,9,2,9,9,2,24818,1,1,1
2,,0,,2,2,2,9,9,9,9,2,24819,1,1,1
2,,0,,1,1,1,9,9,9,9,2,24821,2,1,2
2,,0,,2,2,2,9,9,9,9,2,24822,1,1,1
2,,0,,2,2,1,9,9,9,9,2,24823,2,1,2
2,,0,,2,2,2,1,9,9,9,2,24824,2,1,2
2,,0,,1,1,1,2,2,9,9,2,24825,4,1,4
2,,0,,1,1,1,9,2,9,9,2,24827,4,1,4
2,,0,,2,2,2,9,2,9,9,2,24829,1,1,1
2,,0,,1,2,9,9,2,9,9,2,24830,2,1,2
2,,0,,2,2,2,2,2,9,9,2,24831,2,1,2
1,2,0,,1,1,1,2,2,9,9,2,24832,3,1,3
2,,0,,1,1,9,9,2,9,9,2,24834,3,1,3
2,,0,,1,1,9,9,2,9,9,2,24836,3,1,3
2,,0,,2,2,2,2,2,9,9,2,24839,1,1,1
2,,5,2,1,1,2,9,2,9,9,2,24841,2,1,2
2,,0,,1,1,2,9,9,9,9,2,24842,1,1,1
2,,0,,1,2,2,9,9,9,9,2,24843,1,1,1
2,,0,,2,2,2,9,2,9,9,2,24848,2,1,2
