Q_01_A,Q_01_B,Q_01_C,Q_01_D,Q_02,Q_03,Q_04,Q_05_A,Q_05_B,Q_05_C,Q_05_D,Q_05_E,Q_05_F,Q_05_G,Q_05_H,Q_05_I,Q_05_J,DIRECTORIO,SECUENCIA_ENCUESTA,SECUENCIA_P,ORDEN,Q_01_E
,,,2,2,,,1,1,1,1,4,1,1,1,1,1,721,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,723,3,1,3,
,,,2,2,,,1,1,1,1,3,1,1,3,1,1,724,4,1,4,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,728,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,730,2,1,2,
,,,2,2,,,2,1,4,1,1,1,1,1,1,2,731,2,1,2,
,,,2,9,,,1,1,1,1,1,1,1,1,1,1,733,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,736,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,742,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,748,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,749,2,1,2,
,,,2,2,,,2,1,1,1,1,1,1,1,1,1,751,4,1,4,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,752,2,1,2,
,,,2,2,,,1,1,1,2,1,1,1,1,1,1,753,2,1,2,
,,,2,2,,,2,2,1,1,1,1,1,1,1,1,756,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,757,3,1,3,
,1,,,1,3,1,4,1,2,1,1,1,1,2,1,4,760,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,768,1,1,1,
,,,2,9,,,1,1,1,2,1,1,1,1,1,1,770,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,772,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,773,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,777,1,1,1,
,1,1,,1,4,,1,1,1,4,4,1,1,1,1,4,778,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,779,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,781,2,1,2,
,,,2,9,,,1,1,1,1,1,1,1,1,1,1,782,2,1,2,
,,,2,2,,,2,1,1,1,1,1,1,1,1,1,783,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,786,1,1,1,
,,,2,2,,,1,1,1,2,4,1,1,1,1,1,789,1,1,1,
,,,2,2,,,1,1,1,4,4,1,1,1,1,1,797,3,1,3,
,,,2,2,,,1,1,1,1,2,1,1,2,1,1,800,2,1,2,
,,,2,2,,,2,1,1,1,1,1,1,1,1,2,803,2,1,2,
,,,2,2,,,1,3,1,1,1,1,1,1,1,1,804,1,1,1,
,,,2,2,,,3,4,4,4,4,4,4,2,4,4,806,2,1,2,
,,,2,9,,,1,1,1,1,1,1,1,1,1,1,808,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,811,2,1,2,
,,,2,9,,,1,1,1,3,1,1,1,1,1,1,812,4,1,4,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,813,1,1,1,
,,,2,2,,,3,1,1,4,4,1,1,3,1,2,818,2,1,2,
,,,2,2,,,1,2,2,2,4,1,1,1,1,1,819,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,821,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,822,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,823,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,824,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,825,3,1,3,
,,,2,2,,,1,1,1,1,2,1,1,1,1,3,826,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,827,1,1,1,
,,,2,9,,,1,1,1,1,1,1,1,1,1,1,828,2,1,2,
,,,2,9,,,1,1,1,1,1,1,1,1,1,1,829,1,1,1,
,,,2,2,,,1,1,1,3,1,1,1,1,1,1,835,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,837,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,838,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,842,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,843,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,847,4,1,4,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,848,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,851,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,853,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,854,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,855,1,1,1,
,,,2,9,,,1,1,1,2,2,1,1,1,1,1,857,5,1,5,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,859,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,860,5,1,5,
,,,2,2,,,1,2,2,4,1,1,1,4,1,4,862,4,1,4,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,863,4,1,4,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,864,1,1,1,
,1,,,2,,,1,1,1,1,2,3,1,2,1,4,865,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,866,1,1,1,
,,,2,2,,,1,1,2,1,4,1,1,2,1,2,867,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,868,2,1,2,
,,,2,2,,,1,2,1,1,1,1,1,1,1,1,874,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,877,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,878,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,879,2,1,2,
,,,2,9,,,1,1,1,1,1,1,1,1,1,1,882,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,2,883,3,1,3,
,,,2,9,,,1,1,1,1,1,1,1,1,1,1,884,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,885,1,1,1,
,,,2,2,,,1,1,1,2,1,1,1,1,1,1,889,2,1,2,
,,,2,9,,,1,1,1,1,1,1,1,1,1,1,890,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,891,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,895,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,896,3,1,3,
,1,,,2,,,2,1,1,1,1,1,1,1,1,1,898,3,1,3,
,,,2,2,,,2,1,1,1,1,1,1,1,1,1,899,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,901,1,1,1,
,,,2,9,,,1,1,1,1,3,1,1,1,1,1,903,5,1,5,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,905,2,1,2,
,,,2,2,,,3,1,1,1,1,1,1,1,2,1,906,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,908,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,909,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,910,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,911,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,912,2,1,2,
,,,2,9,,,1,1,1,1,1,1,1,1,1,1,917,2,1,2,
,,,2,2,,,2,1,1,2,1,1,1,1,1,1,920,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,921,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,923,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,924,5,1,5,
1,,,,2,,,1,4,2,1,1,1,4,4,3,4,925,1,1,1,
,,,2,2,,,1,1,1,4,3,1,1,1,1,1,926,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,927,1,1,1,
,,,2,2,,,1,1,1,2,1,1,1,1,1,1,928,1,1,1,
,,,2,2,,,4,1,1,4,2,2,1,1,1,1,929,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,930,1,1,1,
,,,2,2,,,3,1,1,1,1,1,1,1,1,1,936,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,937,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,2,1,2,938,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,939,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,940,2,1,2,
,,,2,2,,,1,2,1,1,1,1,1,2,2,2,942,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,946,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,947,4,1,4,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,949,1,1,1,
,1,,,2,,,1,1,1,1,1,1,1,1,1,1,950,1,1,1,
,,,2,2,,,2,1,1,1,1,1,1,1,1,1,951,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,955,1,1,1,
,1,,,1,2,1,1,1,1,1,1,1,2,1,1,4,956,4,1,4,
,,,2,2,,,4,1,1,1,4,1,1,1,1,1,957,7,1,7,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,961,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,965,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,966,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,972,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,974,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,980,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,2,2,2,981,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,982,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,4,983,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,984,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,986,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,987,2,1,2,
,,,2,2,,,1,1,1,4,4,1,1,3,1,1,988,1,1,1,
,,,2,2,,,1,2,1,1,1,1,1,1,1,1,989,1,1,1,
,,,2,2,,,1,1,1,2,2,1,1,1,1,1,991,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,992,1,1,1,
,,,2,2,,,1,1,1,4,4,1,1,1,1,1,993,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,994,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,995,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,997,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,999,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1000,3,1,3,
1,,,,2,,,1,1,1,4,1,1,1,2,1,1,1002,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1003,2,1,2,
,,,2,2,,,1,1,1,2,2,1,1,2,1,1,1004,1,1,1,
,,,2,2,,,1,1,1,1,2,1,1,1,1,1,1006,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1007,2,1,2,
,,,2,2,,,1,2,1,1,1,1,1,2,1,1,1011,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1013,1,1,1,
,,,2,2,,,1,2,1,3,4,1,1,4,2,1,1015,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1019,1,1,1,
,,,2,2,,,1,1,1,1,1,2,2,1,1,1,1023,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1026,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1028,7,1,7,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1030,3,1,3,
1,,,,2,,,1,1,1,1,1,1,1,1,1,1,1031,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1034,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,4,1035,4,1,4,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1036,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1037,1,1,1,
,,,2,2,,,2,1,1,1,1,1,1,1,1,1,1038,2,1,2,
,,,2,2,,,1,1,1,2,1,1,1,1,1,1,1039,1,1,1,
,,,2,2,,,1,1,1,1,4,1,1,1,1,1,1040,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1041,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1043,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,3,1,3,1049,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1050,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1054,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1059,1,1,1,
,,,2,2,,,1,1,1,1,2,1,1,1,1,1,1060,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1064,1,1,1,
,,,2,2,,,4,2,1,1,1,1,1,1,1,1,1066,3,1,3,
,,,2,2,,,1,1,1,1,2,1,1,1,1,1,1067,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1070,2,1,2,
,,,2,2,,,1,2,1,1,1,1,1,1,1,1,1071,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1072,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1074,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1075,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1076,3,1,3,
,,,2,2,,,2,1,1,1,3,2,3,1,4,4,1077,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1078,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,2,1,1,1080,1,1,1,
,,,2,2,,,1,1,1,1,2,1,2,2,1,2,1084,3,1,3,
,,,2,2,,,1,1,1,1,2,1,1,1,1,1,1085,2,1,2,
,,,2,2,,,3,1,1,1,4,1,1,1,1,1,1086,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1089,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1094,3,1,3,
,,,2,2,,,1,1,1,4,2,1,1,1,1,1,1096,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1097,3,1,3,
,,,2,9,,,1,2,1,3,4,1,1,1,1,1,1099,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1100,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1101,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1102,2,1,2,
,,,2,2,,,1,2,1,2,1,1,1,1,1,1,1103,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,2,1,2,1105,1,1,1,
,,,2,9,,,1,1,1,1,1,1,1,1,1,1,1106,4,1,4,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1107,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1108,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1122,2,1,2,
,,,2,2,,,1,1,1,4,4,4,4,3,1,4,1123,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1124,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1126,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1127,2,1,2,
,,,2,9,,,1,1,1,1,1,2,1,1,1,1,1130,1,1,1,
,,,2,9,,,1,1,1,1,1,1,1,1,1,1,1134,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,4,1135,1,1,1,
,1,,,2,,,1,1,1,2,1,1,1,1,1,1,1136,1,1,1,
,,,2,2,,,1,1,1,1,2,1,1,1,1,1,1137,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1139,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1140,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1141,1,1,1,
,,1,,2,,,1,1,1,1,4,1,1,1,3,3,1142,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1148,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1152,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1156,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1157,4,1,4,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1158,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1159,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1160,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1164,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1167,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1170,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1171,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1175,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1178,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1182,5,1,5,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1184,2,1,2,
,,,2,9,,,1,1,1,1,1,1,1,1,1,1,1186,2,1,2,
,,,2,2,,,2,1,1,1,2,1,1,2,1,1,1188,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1189,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1190,2,1,2,
,,,2,2,,,1,1,1,1,3,1,1,1,1,1,1195,1,1,1,
,,,2,9,,,2,1,1,1,1,1,1,1,1,1,1197,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,2,1,1,1198,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1199,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1202,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1203,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1204,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1206,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1209,1,1,1,
,,,2,9,,,1,1,1,1,1,1,1,1,1,1,1210,4,1,4,
,,,2,9,,,1,1,1,1,1,1,1,1,1,1,1214,1,1,1,
,,,2,2,,,2,1,1,1,2,4,1,2,1,3,1215,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1217,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1218,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1220,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1221,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1222,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1223,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1224,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1229,4,1,4,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1231,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1232,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1233,5,1,5,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1235,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1236,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1237,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1238,1,1,1,
,,,2,9,,,1,1,1,1,1,1,1,1,1,1,1240,2,1,2,
,,,2,9,,,1,1,1,1,1,1,1,1,1,1,1242,4,1,4,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1244,2,1,2,
,,,2,9,,,1,1,1,1,1,1,1,1,1,1,1245,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1248,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1249,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1252,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1253,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1255,5,1,5,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1259,3,1,3,
,,,2,2,,,1,2,1,1,1,1,1,1,1,1,1262,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1263,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1265,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1266,2,1,2,
,,,2,9,,,1,1,1,1,1,1,1,1,1,1,1270,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1272,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1273,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1275,4,1,4,
,,,2,2,,,3,1,1,1,1,1,1,1,1,1,1278,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1279,5,1,5,
,,,2,2,,,2,1,1,1,1,1,1,1,1,1,1280,3,1,3,
,,,2,2,,,1,1,1,1,3,1,1,2,1,2,1281,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1282,1,1,1,
,,,2,9,,,1,1,1,1,1,1,1,1,1,1,1285,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1286,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1287,9,1,9,
,,,2,2,,,1,1,1,1,4,1,1,1,1,3,1288,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1292,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1293,1,1,1,
,,,2,2,,,2,1,1,1,1,1,1,1,1,1,1294,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1298,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1300,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1301,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1303,2,1,2,
,,,2,9,,,1,1,1,1,1,1,1,1,1,1,1305,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1308,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1314,1,1,1,
,,,2,2,,,1,1,1,1,2,1,1,1,1,1,1315,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1316,6,1,6,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1318,4,1,4,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1320,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1323,3,1,3,
,,,2,9,,,2,1,1,1,1,1,1,1,1,1,1326,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1327,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1333,1,1,1,
,,,2,9,,,1,1,1,1,1,1,1,1,1,1,1335,1,1,1,
,,,2,2,,,4,1,3,4,3,1,1,2,3,4,1338,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1340,2,1,2,
,,,2,2,,,1,1,1,1,2,1,1,1,1,3,1342,2,1,2,
,,,2,9,,,1,1,1,1,2,1,1,3,1,1,1344,2,1,2,
,,1,,1,3,4,4,1,1,1,1,1,1,4,1,4,1348,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1349,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1351,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1352,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1354,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1356,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1357,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1358,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1364,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,2,1,1,1366,2,1,2,
,,,2,2,,,1,2,1,1,1,2,1,2,1,1,1368,1,1,1,
,1,,,1,4,,1,1,1,1,1,2,1,1,1,3,1371,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1374,7,1,7,
,,,2,2,,,1,1,1,1,3,1,1,3,1,1,1375,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,2,1378,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1379,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1382,1,1,1,
,,,2,2,,,3,1,1,1,1,1,1,1,1,3,1383,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1384,2,1,2,
,,,2,2,,,2,1,1,1,4,1,1,1,1,4,1385,6,1,6,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1386,5,1,5,
,,,2,2,,,1,1,2,1,1,1,1,2,1,2,1388,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1389,2,1,2,
,,,2,2,,,1,1,1,2,1,1,1,1,1,2,1395,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1396,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1397,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1398,1,1,1,
,,,2,9,,,1,1,1,1,1,1,1,1,1,1,1399,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,2,1,1,1400,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1404,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1405,1,1,1,
,,,2,2,,,2,1,1,1,1,1,1,2,1,1,1407,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1408,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1412,1,1,1,
,,,2,2,,,2,1,1,1,2,1,1,2,1,1,1415,3,1,3,
1,,,,1,4,,2,1,1,1,1,1,2,2,1,3,1416,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,2,1,2,1420,1,1,1,
,,,2,2,,,3,1,1,1,1,1,1,1,1,1,1424,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1428,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1429,5,1,5,
1,,,,1,1,4,4,3,1,1,1,1,3,3,4,4,1431,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1432,1,1,1,
,,,2,2,,,1,1,1,2,1,1,1,1,1,1,1433,1,1,1,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1435,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1437,3,1,3,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1440,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1441,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1444,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,1,1,1445,2,1,2,
,,,2,2,,,1,1,1,1,1,1,1,1,2,1,1446,2,1,2,
,,,2,2,,,3,4,1,1,1,1,1,1,1,1,1447,6,1,6,
