D2_01,D2_03,D2_04,D2_05,D2_05_A,D2_06,D2_07,DIRECTORIO,SECUENCIA_ENCUESTA,SECUENCIA_P,ORDEN
9,3,2,6,603,1,1,686,1,1,1
9,2,2,6,602,1,2,687,2,1,2
9,6,0,5,511,,,688,2,1,2
9,2,1,5,511,1,2,689,6,1,6
9,5,3,4,409,1,2,690,1,1,1
9,3,2,6,602,1,2,691,1,1,1
9,3,1,6,600,1,1,692,2,1,2
9,6,0,6,603,1,1,694,1,1,1
9,6,0,5,511,1,2,695,4,1,4
9,3,3,7,710,1,2,696,2,1,2
9,5,4,4,408,1,2,697,1,1,1
9,1,0,6,600,1,1,698,1,1,1
9,2,0,3,305,1,1,699,1,1,1
9,4,1,5,513,1,2,700,1,1,1
9,6,0,4,409,,,701,3,1,3
9,6,0,7,705,1,1,702,4,1,4
9,6,0,5,511,1,1,703,1,1,1
9,2,4,5,511,1,1,704,1,1,1
9,1,0,3,305,1,1,705,1,1,1
9,1,2,3,300,1,2,706,2,1,2
9,3,2,3,300,1,2,707,2,1,2
9,6,0,5,511,1,1,708,6,1,6
9,6,0,6,601,1,2,709,4,1,4
9,3,2,5,511,1,2,710,2,1,2
9,3,4,3,304,1,1,712,1,1,1
9,2,2,1,100,1,2,713,2,1,2
9,5,2,7,701,1,2,715,1,1,1
9,2,2,5,511,1,2,716,2,1,2
9,2,1,7,705,1,2,717,2,1,2
9,6,0,7,704,1,1,720,3,1,3
9,3,2,7,705,1,1,721,1,1,1
9,3,0,3,305,1,1,722,2,1,2
9,2,0,7,705,1,1,723,3,1,3
9,6,0,7,703,1,1,724,4,1,4
9,2,2,5,511,1,2,725,3,1,3
9,2,1,6,606,1,2,726,2,1,2
9,3,4,4,409,1,1,727,1,1,1
9,5,2,5,511,1,2,728,1,1,1
9,2,0,7,705,1,1,729,1,1,1
9,6,0,4,409,,,730,2,1,2
9,6,0,5,511,1,2,731,2,1,2
5,1,2,4,409,1,2,732,2,1,2
9,6,0,7,703,1,2,733,3,1,3
9,6,0,4,409,,,734,4,1,4
9,3,3,4,409,1,2,735,2,1,2
9,2,0,3,305,1,1,736,1,1,1
9,6,0,6,602,1,2,737,3,1,3
9,6,0,7,704,1,1,738,2,1,2
9,2,1,6,603,1,2,740,1,1,1
9,3,2,5,511,1,2,741,2,1,2
9,1,1,6,603,1,1,742,1,1,1
5,5,1,4,408,1,2,743,1,1,1
9,4,1,6,604,1,2,744,2,1,2
9,4,7,3,302,1,2,745,4,1,4
9,3,2,4,408,1,2,746,1,1,1
9,6,2,5,511,1,1,748,3,1,3
9,6,0,3,304,1,1,749,2,1,2
1,6,1,5,511,1,2,750,1,1,1
1,6,0,4,409,,,751,4,1,4
9,6,1,4,407,1,1,752,2,1,2
9,2,1,8,801,1,1,753,2,1,2
9,5,2,5,511,1,2,754,6,1,6
9,3,2,3,305,1,2,755,1,1,1
9,6,3,5,511,1,2,756,1,1,1
9,6,0,6,601,1,1,757,3,1,3
9,6,4,5,511,1,1,758,1,1,1
9,6,0,8,801,1,2,759,1,1,1
9,3,1,7,704,1,1,760,2,1,2
9,3,1,6,601,1,1,761,1,1,1
5,2,3,3,305,1,1,762,2,1,2
9,2,2,6,602,1,2,763,1,1,1
9,6,3,4,408,1,2,765,2,1,2
9,3,0,3,301,1,1,766,2,1,2
9,6,0,4,407,,,767,3,1,3
9,5,2,3,305,1,1,768,1,1,1
9,6,5,5,511,1,2,769,1,1,1
9,2,2,6,602,1,2,770,2,1,2
9,5,4,3,301,1,2,771,1,1,1
9,5,2,5,512,1,1,772,2,1,2
9,2,0,5,511,1,2,773,2,1,2
9,3,0,6,602,1,1,774,1,1,1
9,5,1,5,511,1,2,775,2,1,2
9,6,0,4,407,,,776,2,1,2
9,4,2,7,710,1,2,777,1,1,1
1,6,0,3,305,1,1,778,3,1,3
9,3,2,6,603,1,1,779,1,1,1
5,2,1,1,100,1,1,780,1,1,1
9,2,4,3,305,1,2,781,2,1,2
9,2,2,5,510,1,2,782,2,1,2
9,4,1,7,705,1,2,783,1,1,1
5,2,1,5,511,1,2,785,1,1,1
5,6,0,7,704,1,1,786,1,1,1
5,5,4,1,100,1,2,787,1,1,1
9,5,2,3,305,1,2,788,1,1,1
9,2,2,3,305,1,1,789,1,1,1
9,2,2,5,511,1,1,790,1,1,1
9,3,3,5,510,1,1,791,3,1,3
5,5,4,5,510,1,1,792,1,1,1
9,6,0,4,409,,,793,3,1,3
9,2,2,4,406,1,2,794,2,1,2
9,3,2,5,511,1,2,795,2,1,2
9,6,1,5,510,,,796,2,1,2
1,6,0,7,705,1,1,797,3,1,3
9,5,2,3,305,1,2,798,1,1,1
9,6,0,6,611,1,2,799,2,1,2
9,3,2,7,710,1,2,800,2,1,2
9,4,3,5,511,1,2,801,1,1,1
9,6,0,5,511,1,2,802,3,1,3
9,6,2,3,305,1,2,803,2,1,2
9,6,1,5,511,1,1,804,1,1,1
3,5,1,6,604,1,2,805,1,1,1
9,6,0,7,703,1,2,806,2,1,2
9,5,3,5,511,1,2,807,1,1,1
9,3,4,6,602,1,1,808,2,1,2
5,6,0,6,601,1,2,809,3,1,3
5,2,0,6,602,1,2,810,1,1,1
9,6,0,5,511,3,2,811,2,1,2
5,2,0,6,601,1,1,812,4,1,4
9,2,0,6,602,1,2,813,1,1,1
9,1,1,6,602,1,2,814,3,1,3
9,3,1,3,305,1,2,815,2,1,2
1,6,0,7,703,1,2,817,1,1,1
9,6,1,7,703,1,1,818,2,1,2
9,6,0,8,802,1,1,819,3,1,3
9,5,3,5,511,1,2,820,1,1,1
9,6,4,4,406,1,2,821,1,1,1
9,6,0,7,705,1,1,822,1,1,1
9,6,3,3,305,1,2,823,1,1,1
9,2,4,3,305,1,2,824,2,1,2
1,6,0,5,511,1,2,825,3,1,3
9,2,2,5,511,1,2,826,2,1,2
9,2,2,6,602,1,1,827,1,1,1
9,6,1,6,602,1,2,828,2,1,2
9,2,3,5,511,1,1,829,1,1,1
9,6,0,6,602,1,2,830,1,1,1
9,2,1,7,705,1,2,831,2,1,2
5,6,0,5,511,1,2,832,3,1,3
9,3,1,4,409,1,2,833,2,1,2
9,2,2,4,408,1,2,834,2,1,2
9,3,4,7,701,1,1,835,1,1,1
9,3,3,5,510,1,1,836,2,1,2
9,3,4,3,305,1,1,837,1,1,1
1,6,1,6,602,1,2,838,2,1,2
5,6,6,3,302,1,1,839,1,1,1
5,2,3,6,602,1,2,840,1,1,1
9,6,1,5,511,1,2,841,5,1,5
9,1,1,6,602,1,1,842,1,1,1
1,6,1,7,705,1,2,843,3,1,3
1,6,0,8,802,1,2,844,3,1,3
5,6,0,5,511,1,1,846,1,1,1
9,3,1,4,406,1,1,847,4,1,4
9,6,1,6,603,1,1,848,3,1,3
5,5,3,7,710,1,2,849,1,1,1
9,6,0,7,705,1,2,851,3,1,3
5,6,1,4,406,1,1,852,2,1,2
5,3,1,7,705,1,2,853,2,1,2
9,6,1,7,705,1,2,854,2,1,2
1,2,1,5,511,1,2,855,1,1,1
9,6,1,6,601,1,2,856,2,1,2
9,6,1,6,602,1,2,857,5,1,5
9,2,1,6,603,1,2,858,2,1,2
9,3,1,8,801,1,2,859,1,1,1
5,2,1,6,601,1,1,860,5,1,5
5,6,1,6,602,1,1,862,4,1,4
5,6,0,5,510,1,1,863,4,1,4
5,6,0,7,703,1,2,864,1,1,1
9,5,1,5,510,1,1,865,3,1,3
5,6,0,3,303,1,1,866,1,1,1
9,6,2,3,305,1,1,867,2,1,2
9,1,0,6,603,1,2,868,2,1,2
5,1,0,7,704,1,2,869,1,1,1
9,6,0,4,406,,,872,5,1,5
9,4,3,3,305,1,1,873,3,1,3
5,6,1,7,705,1,2,874,2,1,2
9,5,1,5,511,1,2,877,3,1,3
9,6,0,6,602,1,2,878,3,1,3
1,1,2,5,511,1,2,879,2,1,2
9,2,2,5,510,1,2,880,1,1,1
9,3,3,7,705,1,2,881,2,1,2
9,2,2,6,602,1,1,882,1,1,1
9,6,0,4,400,,,883,3,1,3
9,4,2,4,408,1,2,884,1,1,1
9,4,2,3,303,1,2,885,1,1,1
1,3,3,6,602,1,2,886,2,1,2
9,6,0,3,305,,,888,3,1,3
9,2,0,4,409,1,1,889,2,1,2
9,1,0,7,705,1,2,890,2,1,2
5,3,2,6,602,1,1,891,1,1,1
9,3,2,3,305,1,1,892,1,1,1
9,2,2,4,409,1,2,893,2,1,2
9,1,3,5,511,1,2,895,2,1,2
9,6,0,7,704,1,1,896,3,1,3
5,2,2,5,511,1,2,897,2,1,2
9,6,0,7,705,1,1,898,3,1,3
9,2,1,5,511,1,2,899,2,1,2
9,5,3,5,511,1,2,901,1,1,1
5,6,0,5,510,,,902,2,1,2
9,6,0,7,705,1,2,903,5,1,5
9,3,0,7,705,1,1,904,2,1,2
5,2,2,5,511,1,2,905,2,1,2
9,5,2,4,407,1,2,906,1,1,1
9,2,1,5,511,1,2,907,1,1,1
9,5,3,4,400,1,2,908,1,1,1
9,6,0,7,704,1,2,909,2,1,2
5,5,0,5,511,1,1,910,1,1,1
9,6,0,4,409,,,911,3,1,3
5,6,0,5,511,1,1,912,2,1,2
9,3,1,6,601,1,2,913,2,1,2
9,3,3,3,305,1,1,914,1,1,1
1,3,2,7,705,1,2,915,2,1,2
5,6,0,5,510,,,916,2,1,2
9,3,3,8,802,1,2,917,2,1,2
9,5,2,8,801,1,2,918,1,1,1
9,1,0,5,510,1,1,920,2,1,2
9,5,2,6,602,1,2,921,1,1,1
5,2,1,4,409,1,1,923,1,1,1
5,6,0,5,511,1,1,924,5,1,5
9,5,4,3,304,1,1,925,1,1,1
9,5,0,7,705,1,1,926,2,1,2
5,3,0,5,511,1,1,927,1,1,1
9,2,1,7,705,1,1,928,1,1,1
9,3,0,6,602,1,1,929,1,1,1
5,3,2,7,705,1,1,930,1,1,1
9,6,0,4,409,,,931,3,1,3
9,6,0,4,406,,,933,5,1,5
9,2,1,7,701,1,2,934,2,1,2
5,6,1,5,511,1,2,935,1,1,1
9,1,1,6,602,1,1,936,1,1,1
9,6,0,4,409,1,1,937,1,1,1
9,2,2,4,407,1,1,938,2,1,2
9,5,3,3,303,1,2,939,1,1,1
1,1,4,4,408,1,2,940,2,1,2
9,1,4,3,303,1,2,941,2,1,2
9,2,3,6,602,1,2,942,2,1,2
9,1,3,6,603,1,2,943,3,1,3
9,3,0,6,601,1,2,945,2,1,2
5,6,1,7,705,1,2,946,1,1,1
9,6,0,4,408,,,947,4,1,4
9,6,0,3,305,,,948,3,1,3
9,6,1,7,705,1,2,949,1,1,1
9,6,1,6,601,1,2,950,1,1,1
9,6,1,7,705,1,2,951,1,1,1
9,6,0,4,409,1,1,952,3,1,3
5,5,3,3,305,1,2,953,1,1,1
5,2,1,6,601,1,1,954,1,1,1
9,2,0,5,511,1,1,955,1,1,1
2,5,4,3,305,1,1,956,4,1,4
9,6,1,5,511,1,1,957,7,1,7
9,6,0,5,511,1,1,959,4,1,4
9,5,2,5,511,1,2,960,1,1,1
9,3,3,5,510,1,2,961,2,1,2
9,2,3,4,406,1,2,963,2,1,2
9,5,3,5,511,1,2,964,1,1,1
9,5,2,5,511,1,2,965,1,1,1
9,5,2,6,602,1,1,966,2,1,2
9,6,0,7,705,1,1,967,2,1,2
9,1,0,6,602,1,1,969,4,1,4
9,5,2,4,408,1,2,970,1,1,1
9,5,3,3,300,1,2,971,2,1,2
9,6,0,7,704,1,1,972,3,1,3
9,6,2,5,511,1,2,973,2,1,2
9,3,2,8,802,1,2,974,2,1,2
9,3,4,3,305,1,2,975,2,1,2
9,3,2,6,602,1,2,977,2,1,2
5,3,2,5,511,1,1,978,1,1,1
9,6,0,6,600,1,1,980,2,1,2
9,5,3,3,305,1,1,981,1,1,1
9,6,1,4,408,,,982,3,1,3
9,3,3,6,602,1,2,983,2,1,2
9,6,0,5,511,,,984,2,1,2
9,2,2,3,305,1,2,985,2,1,2
9,3,2,7,705,1,2,986,2,1,2
9,2,2,4,406,,,987,2,1,2
9,5,1,6,603,1,1,988,1,1,1
9,5,3,7,710,1,2,989,1,1,1
9,5,2,4,407,1,1,990,1,1,1
9,3,1,6,600,1,2,991,1,1,1
5,5,2,7,705,1,2,992,1,1,1
5,1,6,4,407,1,2,993,1,1,1
9,5,1,4,407,1,1,994,1,1,1
1,6,0,7,705,1,2,995,1,1,1
9,6,0,4,407,1,1,996,1,1,1
9,6,0,3,305,,,997,3,1,3
5,6,0,6,601,1,1,998,1,1,1
9,6,0,6,601,1,2,999,3,1,3
9,2,2,5,511,1,2,1000,3,1,3
9,5,1,7,706,1,2,1001,3,1,3
9,3,2,5,511,1,1,1002,1,1,1
9,2,0,7,705,1,2,1003,2,1,2
9,3,0,5,511,1,2,1004,1,1,1
9,3,9,5,511,1,1,1006,1,1,1
5,3,3,6,602,1,2,1007,2,1,2
9,3,2,6,601,1,2,1008,2,1,2
5,5,1,5,510,1,2,1009,1,1,1
9,2,5,3,303,1,2,1010,2,1,2
9,5,2,5,511,1,2,1011,2,1,2
5,6,0,4,407,,,1012,2,1,2
5,5,1,6,602,1,2,1013,1,1,1
9,3,2,6,601,1,2,1014,1,1,1
5,6,0,5,511,1,1,1015,2,1,2
9,6,0,4,408,,,1016,2,1,2
9,2,3,3,305,1,2,1017,2,1,2
1,6,0,4,400,,,1018,2,1,2
9,3,3,3,305,1,2,1019,1,1,1
1,5,5,3,305,1,2,1020,1,1,1
9,1,2,3,305,1,2,1021,2,1,2
9,3,1,5,511,1,2,1022,2,1,2
9,2,4,5,511,1,2,1023,1,1,1
9,6,0,4,407,,,1024,2,1,2
9,3,3,5,512,1,1,1025,1,1,1
9,4,3,3,305,1,2,1026,1,1,1
5,2,0,6,602,1,2,1028,7,1,7
9,6,0,7,705,1,2,1029,4,1,4
9,6,0,7,705,2,1,1030,3,1,3
9,5,4,3,300,1,2,1031,1,1,1
9,2,5,4,406,1,2,1032,2,1,2
9,2,1,5,512,1,2,1033,2,1,2
5,6,0,5,510,1,1,1034,3,1,3
5,1,0,6,601,1,1,1035,4,1,4
9,2,1,5,511,1,2,1036,1,1,1
5,5,4,4,408,1,1,1037,1,1,1
9,6,0,5,511,1,1,1038,2,1,2
5,2,0,5,510,1,1,1039,1,1,1
1,6,0,7,705,1,2,1040,3,1,3
9,5,1,6,606,1,2,1041,1,1,1
9,3,3,6,602,1,2,1042,2,1,2
9,6,0,6,602,1,2,1043,2,1,2
9,5,3,4,400,1,2,1044,1,1,1
9,3,1,5,511,1,2,1045,2,1,2
9,6,0,5,510,,,1046,3,1,3
9,5,2,3,305,1,2,1047,4,1,4
9,2,1,5,510,1,2,1049,2,1,2
9,3,2,5,511,1,1,1050,2,1,2
9,6,0,7,703,1,2,1051,3,1,3
9,2,5,3,301,1,2,1052,2,1,2
1,2,4,4,408,1,2,1053,1,1,1
1,3,2,5,511,1,1,1054,1,1,1
9,1,1,6,603,1,2,1055,2,1,2
9,5,3,5,510,1,2,1056,1,1,1
5,3,2,1,100,1,1,1057,1,1,1
9,6,0,5,513,,,1058,5,1,5
9,5,2,6,603,1,2,1059,1,1,1
1,6,1,6,602,1,2,1060,2,1,2
9,2,1,5,511,1,1,1061,4,1,4
9,2,2,6,602,1,1,1062,2,1,2
9,3,2,7,705,1,2,1063,2,1,2
9,5,2,7,705,1,2,1064,1,1,1
9,6,0,5,511,1,1,1066,3,1,3
1,2,2,5,511,1,2,1067,2,1,2
1,2,7,1,100,1,2,1069,2,1,2
5,2,2,5,511,1,2,1070,2,1,2
9,3,2,7,700,1,2,1071,2,1,2
5,2,1,5,510,1,1,1072,2,1,2
9,4,3,3,303,1,2,1073,4,1,4
9,1,2,6,603,1,1,1074,1,1,1
5,5,2,7,705,1,2,1075,1,1,1
9,6,0,5,513,1,1,1076,3,1,3
5,5,5,3,304,1,1,1077,1,1,1
9,2,5,7,702,1,1,1078,2,1,2
9,6,0,7,705,1,2,1079,3,1,3
5,6,1,5,512,1,1,1080,1,1,1
9,5,3,3,303,1,2,1081,1,1,1
9,2,3,5,511,1,2,1082,2,1,2
9,3,2,6,602,1,2,1083,2,1,2
9,1,0,5,511,1,2,1084,3,1,3
9,2,2,5,510,1,2,1085,2,1,2
9,6,0,7,706,1,1,1086,3,1,3
9,2,5,7,705,1,1,1087,1,1,1
9,4,3,4,409,1,2,1088,1,1,1
9,1,0,5,511,1,2,1089,2,1,2
9,6,0,7,703,1,1,1090,3,1,3
9,6,0,5,511,1,1,1091,2,1,2
5,2,4,3,305,1,2,1092,1,1,1
9,2,2,6,603,1,2,1094,3,1,3
9,2,2,7,705,1,1,1095,1,1,1
1,2,2,7,704,1,1,1096,1,1,1
9,2,2,5,511,1,1,1097,3,1,3
9,2,2,3,305,1,2,1098,2,1,2
9,2,2,5,510,1,1,1099,1,1,1
9,3,3,6,602,1,2,1100,2,1,2
9,3,2,6,602,1,2,1101,2,1,2
9,5,2,1,100,1,2,1102,2,1,2
9,6,0,3,305,1,1,1103,2,1,2
9,3,1,6,603,1,1,1105,1,1,1
9,6,0,7,705,1,2,1106,4,1,4
5,2,0,6,603,1,1,1107,1,1,1
9,1,0,6,602,1,2,1108,2,1,2
9,2,1,6,603,1,2,1110,2,1,2
9,2,0,3,305,1,2,1111,2,1,2
9,4,4,3,305,1,2,1114,3,1,3
9,2,1,6,603,1,1,1115,1,1,1
9,5,1,7,705,1,2,1116,1,1,1
1,3,3,5,511,1,2,1117,2,1,2
9,6,2,7,703,1,1,1118,2,1,2
9,6,0,6,603,1,1,1119,5,1,5
9,6,3,5,511,1,2,1120,1,1,1
9,3,2,8,801,1,2,1121,2,1,2
9,2,0,7,700,1,2,1122,2,1,2
9,2,2,5,511,1,1,1123,1,1,1
9,2,3,5,511,1,1,1124,2,1,2
9,3,3,5,511,1,2,1125,2,1,2
5,1,1,6,603,1,1,1126,2,1,2
9,3,3,6,603,1,2,1127,2,1,2
9,2,0,6,603,1,2,1128,1,1,1
9,3,3,3,305,1,2,1129,2,1,2
9,2,7,3,303,1,1,1130,1,1,1
9,2,1,5,511,1,2,1131,2,1,2
1,1,0,3,305,1,2,1133,2,1,2
9,2,2,7,705,1,2,1134,1,1,1
9,5,2,5,511,1,2,1135,1,1,1
1,2,4,5,510,1,1,1136,1,1,1
9,2,2,6,600,1,2,1137,2,1,2
9,2,3,3,305,1,1,1138,1,1,1
9,5,3,7,705,1,2,1139,1,1,1
9,1,3,6,602,1,1,1140,1,1,1
9,2,3,5,511,1,1,1141,1,1,1
9,6,0,5,511,1,1,1142,3,1,3
9,6,0,4,409,,,1143,2,1,2
9,4,3,4,400,1,2,1144,1,1,1
9,6,0,6,603,1,2,1145,2,1,2
9,3,1,5,511,1,1,1146,1,1,1
9,6,4,4,409,1,2,1147,2,1,2
1,3,2,4,407,1,2,1148,2,1,2
9,1,1,6,603,1,2,1149,2,1,2
9,6,0,4,408,,,1150,2,1,2
9,3,1,7,705,1,1,1151,2,1,2
9,3,1,5,512,1,1,1152,1,1,1
9,5,2,7,705,1,1,1153,1,1,1
9,6,0,5,510,,,1154,4,1,4
9,5,2,5,511,1,2,1155,1,1,1
9,5,1,5,511,1,2,1156,1,1,1
9,2,1,6,603,1,2,1157,4,1,4
9,6,1,6,602,1,2,1158,3,1,3
9,2,1,6,602,1,1,1159,1,1,1
9,3,0,8,802,1,1,1160,1,1,1
9,6,0,6,600,1,2,1161,4,1,4
9,3,0,6,601,1,2,1162,2,1,2
9,6,0,5,511,1,1,1163,2,1,2
9,6,3,5,511,1,2,1164,1,1,1
9,6,0,3,305,,,1165,5,1,5
9,4,4,3,302,1,2,1167,1,1,1
9,3,4,5,511,1,2,1168,2,1,2
9,4,1,7,705,1,2,1169,1,1,1
9,2,1,6,600,1,2,1170,2,1,2
9,2,3,5,511,1,1,1171,1,1,1
9,6,0,6,603,1,1,1175,1,1,1
9,2,2,5,511,1,1,1177,1,1,1
9,3,1,7,705,1,2,1178,2,1,2
9,6,0,7,705,1,1,1179,1,1,1
9,3,3,6,602,1,2,1180,1,1,1
5,3,3,3,304,1,1,1181,1,1,1
9,6,0,4,408,,,1182,5,1,5
1,3,4,6,602,1,1,1183,1,1,1
9,2,3,7,700,1,2,1184,2,1,2
9,6,1,6,602,1,2,1185,2,1,2
9,3,1,6,603,1,2,1186,2,1,2
9,3,2,6,603,1,2,1187,2,1,2
9,6,0,6,601,1,1,1188,3,1,3
9,6,0,7,705,1,1,1189,3,1,3
9,3,2,5,511,1,2,1190,2,1,2
9,1,2,6,601,1,2,1191,1,1,1
9,2,2,6,603,1,1,1192,3,1,3
9,2,0,7,705,1,2,1193,2,1,2
9,3,3,6,603,1,1,1194,2,1,2
5,5,1,7,705,1,1,1195,1,1,1
9,5,1,6,603,1,2,1196,1,1,1
5,1,1,7,704,1,2,1197,2,1,2
9,5,2,8,811,1,1,1198,1,1,1
9,3,2,5,511,1,2,1199,2,1,2
9,3,2,6,604,1,1,1200,2,1,2
9,5,3,3,305,1,2,1201,1,1,1
9,6,1,7,705,1,1,1202,1,1,1
5,5,2,5,512,1,1,1203,3,1,3
9,6,2,5,511,1,2,1204,2,1,2
9,6,0,7,705,1,1,1205,2,1,2
9,3,0,7,704,1,2,1206,2,1,2
9,5,4,3,305,1,2,1207,1,1,1
5,6,0,5,510,,,1208,3,1,3
1,3,3,3,305,1,1,1209,1,1,1
9,3,2,6,603,1,1,1210,4,1,4
9,6,0,6,604,3,2,1211,2,1,2
5,6,0,7,705,1,2,1212,1,1,1
9,6,2,4,406,1,2,1213,1,1,1
9,2,2,6,601,1,1,1214,1,1,1
9,6,0,5,510,,,1215,3,1,3
9,2,2,5,511,1,2,1216,2,1,2
9,5,1,3,305,1,2,1217,2,1,2
5,6,1,5,511,1,2,1218,1,1,1
9,6,0,5,511,,,1219,3,1,3
9,2,1,6,602,1,2,1220,2,1,2
9,6,1,6,604,1,2,1221,2,1,2
9,4,3,3,305,1,1,1222,1,1,1
9,2,0,6,602,1,2,1223,2,1,2
9,3,2,3,305,1,1,1224,1,1,1
9,3,3,7,705,1,2,1225,2,1,2
9,6,0,4,407,,,1226,2,1,2
9,5,4,7,702,1,1,1227,1,1,1
9,6,1,6,603,1,2,1228,1,1,1
9,3,1,6,604,1,1,1229,4,1,4
9,6,0,3,305,,,1230,6,1,6
9,6,0,6,603,1,2,1231,1,1,1
9,6,0,6,601,1,1,1232,3,1,3
9,6,0,4,408,,,1233,5,1,5
9,6,0,3,303,1,2,1234,1,1,1
9,3,2,6,603,3,2,1235,1,1,1
9,6,0,4,409,1,1,1236,2,1,2
9,1,1,5,511,1,1,1237,2,1,2
9,2,1,6,603,1,2,1238,1,1,1
9,2,1,7,705,1,2,1239,2,1,2
9,6,0,6,603,1,1,1240,2,1,2
9,6,0,6,603,1,2,1241,3,1,3
9,1,1,6,603,1,2,1242,4,1,4
5,1,0,6,603,1,2,1244,2,1,2
5,6,0,3,305,,,1245,3,1,3
5,5,3,4,407,1,2,1246,1,1,1
5,6,0,4,408,,,1247,4,1,4
5,3,2,7,710,1,2,1248,2,1,2
9,6,0,4,408,1,1,1249,3,1,3
9,3,3,7,705,1,2,1250,2,1,2
9,3,2,6,603,1,2,1251,2,1,2
9,5,1,7,701,1,2,1252,1,1,1
9,1,1,7,705,1,2,1253,2,1,2
9,6,0,6,603,1,1,1254,5,1,5
9,5,2,4,409,1,2,1255,5,1,5
5,3,3,5,511,1,2,1256,2,1,2
5,5,1,4,409,1,2,1257,3,1,3
9,3,2,4,409,1,1,1258,1,1,1
9,6,0,5,511,1,1,1259,3,1,3
9,5,1,6,601,1,1,1260,3,1,3
5,5,1,7,705,1,2,1261,1,1,1
9,6,2,3,305,1,1,1262,3,1,3
9,1,3,6,602,1,1,1263,1,1,1
9,6,0,8,804,1,1,1264,1,1,1
9,1,0,5,511,1,1,1265,1,1,1
9,2,1,6,608,1,2,1266,2,1,2
9,5,7,3,305,1,2,1267,9,1,9
9,6,1,5,511,1,1,1268,4,1,4
5,6,0,5,511,1,1,1269,2,1,2
9,5,3,6,601,1,2,1270,1,1,1
5,2,1,6,607,1,2,1272,3,1,3
9,3,1,5,511,1,2,1273,2,1,2
9,3,2,3,305,1,2,1274,2,1,2
9,2,1,5,513,1,2,1275,4,1,4
5,5,3,4,406,1,2,1276,1,1,1
9,3,1,6,605,1,1,1277,1,1,1
1,6,0,5,512,,,1278,2,1,2
9,6,0,4,409,1,1,1279,5,1,5
9,6,0,7,702,1,1,1280,3,1,3
5,1,2,5,511,1,1,1281,1,1,1
9,6,0,5,511,1,1,1282,1,1,1
5,5,2,6,601,1,2,1283,1,1,1
9,5,1,5,511,1,2,1284,2,1,2
9,5,2,5,511,1,2,1285,3,1,3
5,2,2,7,705,1,1,1286,1,1,1
5,6,0,4,400,,,1287,9,1,9
9,6,0,5,511,3,1,1288,1,1,1
9,3,3,5,513,1,1,1289,1,1,1
5,6,0,4,409,,,1290,4,1,4
9,6,0,3,305,,,1291,3,1,3
9,2,1,3,301,1,1,1292,2,1,2
9,5,3,5,510,1,2,1293,1,1,1
9,6,0,5,511,,,1294,3,1,3
9,5,2,6,601,1,2,1296,1,1,1
9,3,2,8,806,1,1,1297,1,1,1
9,2,2,6,605,1,1,1298,2,1,2
9,2,3,4,409,1,2,1299,2,1,2
5,6,0,6,602,1,2,1300,1,1,1
9,6,0,5,511,1,1,1301,2,1,2
5,2,2,5,511,1,2,1302,1,1,1
9,1,0,6,603,2,1,1303,2,1,2
9,1,0,4,408,1,1,1304,1,1,1
9,4,3,5,511,1,2,1305,1,1,1
9,5,3,5,511,1,2,1306,1,1,1
9,5,2,4,409,1,2,1307,1,1,1
9,6,2,6,604,1,2,1308,2,1,2
9,6,3,3,305,1,1,1309,1,1,1
9,6,0,5,510,,,1310,2,1,2
5,1,1,6,606,2,1,1311,2,1,2
5,5,3,6,602,1,2,1312,1,1,1
9,6,1,6,601,1,2,1313,3,1,3
9,3,2,4,409,1,1,1314,1,1,1
9,2,0,7,705,1,1,1315,1,1,1
9,2,1,5,511,1,2,1316,6,1,6
9,6,0,6,602,1,2,1318,4,1,4
9,1,1,5,511,1,1,1319,1,1,1
9,3,2,4,400,1,2,1320,2,1,2
5,6,0,4,408,,,1321,3,1,3
9,6,0,7,705,1,1,1322,1,1,1
9,3,0,6,603,1,2,1323,3,1,3
9,5,2,4,406,1,1,1324,1,1,1
9,3,1,6,601,1,2,1325,2,1,2
9,2,3,5,511,1,2,1326,2,1,2
9,1,0,4,409,1,1,1327,1,1,1
5,3,7,3,305,1,2,1328,2,1,2
9,3,1,5,511,1,1,1329,1,1,1
9,6,0,5,511,1,2,1330,5,1,5
1,3,4,5,511,1,2,1331,2,1,2
9,6,0,5,510,1,1,1332,3,1,3
9,2,2,5,510,1,1,1333,1,1,1
5,5,3,5,511,1,1,1334,1,1,1
9,4,3,1,100,1,2,1335,1,1,1
9,6,0,4,409,,,1336,4,1,4
9,6,0,4,400,,,1337,3,1,3
1,6,0,7,708,1,2,1338,2,1,2
9,6,1,4,408,1,2,1339,1,1,1
9,6,1,7,705,1,1,1340,2,1,2
9,6,0,5,511,1,1,1341,3,1,3
1,2,1,7,703,1,1,1342,2,1,2
9,3,1,8,804,1,2,1343,2,1,2
5,6,0,6,602,1,2,1344,2,1,2
9,6,0,4,407,,,1345,4,1,4
5,5,3,5,511,1,2,1346,1,1,1
9,6,2,5,510,1,2,1347,1,1,1
1,2,2,3,305,1,1,1348,2,1,2
9,6,1,6,603,1,2,1349,2,1,2
9,2,1,5,511,1,2,1350,2,1,2
9,2,5,4,409,1,2,1351,2,1,2
9,3,2,6,603,1,2,1352,2,1,2
9,6,0,4,407,,,1353,3,1,3
9,5,1,4,409,1,1,1354,1,1,1
9,5,3,6,604,1,2,1355,1,1,1
5,6,0,6,604,1,1,1356,3,1,3
